29184664;23260139;1;;1;;;0;5027;60,0;60,0;;;;1714;;;
29184665;23260140;1;;1;;;0;5014;103,7;103,7;;;;1714;;;
29184667;23260141;1;;2;;11607209;0;5000;157,0;229,3;;;;1714;;;1623
29184668;23260142;1;;2;;11607217;0;5000;173,7;191,4;;;;1714;;;1623
29184675;23260146;1;;1;;;0;5027;28,0;28,0;;;;1714;;;
29184681;23260148;1;;1;;;0;5027;133,5;133,5;;;;1714;;;
29184682;23260149;1;;1;;;0;5027;196,2;196,2;;;;1714;;;
29184683;23260150;1;;1;;;0;5026;153,0;153,0;;;;1714;;;
29184684;23260151;1;;2;;11607195;0;5000;111,0;159,5;;1997;;1714;;;1623
29184685;23260152;1;;1;;;0;5028;126,1;126,1;;;;1714;;;
29184687;23260153;1;1;2;1;11607179;0;5000;78,0;138,0;;;;1715;;;1623
29210827;23260153;2;;1;;11607179;0;5006;96,0;148,0;;;;1714;;;1623
31283350;23260153;3;;2;1;11607179;0;5011;12,0;12,0;;;;1715;2,5;;1623
29184689;23260155;1;;1;;;0;5027;105,0;105,0;;;;1714;;;
29184696;23260159;1;;1;;;0;5027;24,0;24,0;;;;1714;;;
29184697;23260160;1;;2;;19133036;0;5000;180,0;363,0;;;;1714;;;1623
29184699;23260161;1;;2;;11607128;1;5000;67,9;144,5;;;;1714;2,4;;1623
29184705;23260164;1;;2;;11607136;0;5000;89,8;123,9;2000;;;1714;;;1623
29184706;23260164;2;;1;;11607136;0;5027;144,0;144,0;;;;1714;;;1623
29184708;23260165;1;;1;;;0;5026;128,0;128,0;;;;1714;;;
29184710;23260166;1;;2;;11620566;0;5000;80,0;240,0;;;;1714;;;1623
29184711;23260167;1;;2;;;0;5027;240,0;240,0;;;;1714;;;
29184716;23260168;2;2;1;;11620582;0;5046;124,4;230,2;;;;1714;;;1623
29184720;23260169;1;;1;;;0;5027;30,0;30,0;;;;1714;;;
29184724;23260170;1;1;2;;11607527;0;5000;93,0;197,0;;;;1714;;;1623
29184729;23260171;1;;1;;;0;5014;56,0;56,0;;;;1714;;;
29184733;23260172;1;;2;;11620558;0;5000;46,9;152,3;;;;1714;;;1623
29184735;23260173;1;;1;;;0;5027;112,1;112,1;;;;1714;;;
29184736;23260174;1;;1;;;0;5039;6,4;6,4;;;;1714;;;
29184741;23260175;1;;1;;11620540;0;5028;53,8;53,8;;;;1714;;;
29184744;23260176;1;;2;;11607497;0;5000;70,0;139,0;1980;1980;;1714;;;1623
29184745;23260176;2;;1;;11607497;0;5027;110,2;110,2;;;;1714;;;1623
29184751;23260178;1;;1;;11620574;0;5000;84,5;249,3;;;;1714;;;1623
29184752;23260179;1;;1;;11607519;0;5038;0,0;56,0;;;;1714;;;1623
29189193;23262098;1;;1;;11591957;0;5008;644,2;644,2;1994;1995;;1714;;;1623
29189194;23262099;1;;1;;;0;5041;2682,1;2682,1;;;;1714;5,0;;
29189201;23262105;1;;1;;;0;5027;15,0;15,0;;;;1714;;;
31367114;23262105;2;;1;;;0;5014;12,0;12,0;;;;1714;;;
29189202;23262106;1;;1;;;0;5014;12,0;12,0;;;;1714;;;
31367115;23262106;2;2;1;;;0;5014;12,0;12,0;;;;1714;;;
31367116;23262106;3;3;1;;;0;5014;12,0;12,0;;;;1714;;;
31367118;23262106;5;5;1;;;0;5014;12,0;12,0;;;;1714;;;
31367119;23262108;2;2;1;;;0;5027;12,0;12,0;;;;1714;;;
31367120;23262108;3;;1;;;0;5027;12,0;12,0;;;;1714;;;
31367121;23262108;4;;1;;;0;5027;24,0;24,0;;;;1714;;;
30989429;23262109;4;4;3;1;11592775;1;5001;81,4;81,4;;2006;5609020;1715;;;1623
29183842;23259743;1;;1;;;0;5027;50,0;50,0;;;;1714;;;
29183843;23259744;1;;1;;;0;5027;71,0;71,0;;;;1714;;;
29183846;23259745;1;;1;;;0;5028;18,0;18,0;;;;1713;;;
29183847;23259746;1;;1;;;0;5026;90,1;90,1;;;;1714;;;
29183848;23259747;1;;1;;;0;5028;18,2;18,2;;;;1714;;;
29183850;23259748;1;;1;;;0;5027;17,8;17,8;;;;1714;;;
29183853;23259750;1;;1;;;0;5027;26,6;26,6;;;;1714;;;
29183854;23259751;1;;2;;11607349;0;5000;80,8;103,0;2005;;;1714;;;1623
29183857;23259753;1;;2;;;0;5027;24,0;24,0;;;;1714;;;
29183863;23259754;1;;2;;11617697;0;5000;22,4;46,8;;;;1714;;;1623
29183867;23259755;1;1;1;;11617689;0;5000;159,4;184,6;2003;;;1714;;;1623
29183868;23259755;2;2;1;;11617689;0;5026;104,3;104,3;;;;1714;;;1623
29183869;23259756;1;;1;;;0;5027;48,0;48,0;;;;1714;;;
29183870;23259757;1;;1;;;0;5027;48,1;48,1;;;;1714;;;
29183872;23259759;1;;1;;;0;5027;42,0;42,0;;;;1714;;;
29183875;23259762;1;;1;;;0;5014;11,6;11,6;;;;1714;;;
29183876;23259763;1;;1;;;0;5014;159,2;159,2;;;;1714;;;
29183877;23259764;1;;2;;11617743;0;5000;17,5;35,0;;;;1714;;;1623
29183883;23259767;1;;1;;;0;5028;44,1;44,1;;;;1714;;;
29183885;23259769;1;;1;;11617760;0;5027;47,3;47,3;;;;1714;;;
29183888;23259770;2;2;1;;11617786;0;5027;16,0;16,0;;;;1714;;;1623
29183889;23259771;1;;1;;;0;5027;61,0;61,0;;;;1714;;;
30112230;23259772;1;;2;;11607420;0;5000;65,5;178,2;;;;1714;;;1623
29183892;23259773;1;;1;;;0;5014;20,0;20,0;;;;1714;;;
30112231;23259774;1;;1;;;0;5027;135,6;135,6;;;;1714;;;
29183893;23259775;1;;1;;11617794;0;5000;32,5;55,3;1958;2000;;1714;;;1623
29183898;23259778;1;;1;;;0;5027;18,0;18,0;;;;1714;;;
29183902;23259780;2;;1;;11607373;0;5014;65,5;65,5;;;;1714;;;
29183908;23259781;1;;2;;11619584;0;5000;125,0;218,0;;;;1714;;;1623
29183923;23259789;2;;1;;11606644;0;5027;15,2;15,2;;;;1714;;;1623
29183924;23259790;1;;1;;;0;5027;12,0;12,0;;;;1714;;;
29183927;23259791;1;;1;;11606652;0;5000;35,4;41,4;1991;;;1714;;;1623
29183929;23259791;2;;1;;11606652;0;5027;130,2;130,2;;;;1714;;;1623
29183932;23259792;1;;2;;11606679;0;5000;48,4;63,6;;;;1714;;;1623
29183933;23259792;2;;2;;11606679;0;5027;72,0;72,0;;;;1714;;;1623
29183934;23259793;1;;1;;;0;5027;60,0;60,0;;;;1714;;;
29183937;23259795;1;;1;;11606687;0;5000;84,8;99,3;2000;1973;;1714;;;1623
29185117;23260366;1;;1;;;0;5027;55,4;55,4;;;;1713;;;
29185118;23260367;1;;1;;;0;5027;156,9;156,9;;;;1714;;;
29185126;23260370;1;;1;;;0;5026;35,4;35,4;;;;1714;;;
29185128;23260371;1;;1;;11620370;0;5027;99,1;99,1;;;;1714;;;
29185130;23260372;1;;2;;11620361;0;5000;60,5;136,4;2002;1975;;1714;;;1623
29185133;23260373;1;;1;;;0;5014;34,4;34,4;;;;1714;;;
29185136;23260374;1;;2;;11620353;0;5000;74,5;194,6;;;;1714;;;1623
29185139;23260375;1;;1;;;0;5027;40,0;40,0;;;;1714;;;
29185143;23260376;1;;2;;11620515;0;5000;91,9;307,1;1985;1970;;1714;;;1623
29185144;23260377;1;;1;;;0;5026;70,0;70,0;1970;1970;;1714;;;
29185145;23260379;1;;1;;;0;5027;41,8;41,8;;;;1714;;;
29185146;23260380;1;;1;;;0;5014;23,4;23,4;;;;1714;;;
29185148;23260381;1;;;;11620523;0;5000;25,0;50,0;;;;1714;;;
29185156;23260383;1;;1;;;0;5027;20,0;20,0;;;;1714;;;
29185159;23260384;1;;2;;11620531;0;5000;85,0;140,0;;;;1714;;;1623
29185166;23260386;1;;2;;11620485;0;5000;100,0;253,5;;;;1714;;;1623
29188054;23261628;1;;1;;;0;5027;18,0;18,0;;;;1714;;;
30112246;23260104;1;;1;;;0;5027;54,0;54,0;;;;1714;;;
29184595;23260105;1;;1;;;0;5027;16,7;16,7;;;;1714;;;
29184600;23260106;1;;1;;11606954;0;5000;135,3;214,7;;;;1714;;;1623
29184608;23260110;1;;1;;;0;5027;59,9;59,9;;;;1714;;;
29184609;23260110;2;;2;;;0;5026;65,7;65,7;;;;1714;;;
29184611;23260111;1;;2;;11606997;0;5000;50,8;103,7;;;;1714;;;1623
29184615;23260114;1;;1;;;0;5028;266,0;266,0;;;;1714;;;
29184617;23260115;1;;1;;11607039;0;5000;92,7;113,4;;;;1714;;;1623
29184618;23260116;1;;1;;;0;5028;442,0;442,0;;;;1714;;;
29184623;23260118;1;;1;;;1;5027;59,2;59,2;;;;1714;;;1623
29184624;23260119;1;;2;;11607047;1;5000;115,5;347,0;;;;1714;;;1623
29184626;23260121;1;;2;;;0;5028;38,4;38,4;;;;1714;;;
29184632;23260124;1;;1;;;0;5027;143,5;143,5;;;;1714;;;
29184635;23260125;1;;1;;11607098;0;5000;60,3;60,3;;;;1714;;;1623
29184636;23260125;2;;1;;11607098;0;5027;46,7;46,7;;;;1714;;;1623
29184637;23260126;1;;14;;;0;5027;292,4;292,4;;;;1714;;;
30112247;23260128;1;;0;;;0;5032;151,2;151,2;;;;1717;;;
29184642;23260130;1;;1;;11607241;0;5000;78,5;97,8;1971;1971;;1714;;;1623
29184669;23260142;2;;1;;11607217;0;5026;63,1;63,1;;;;1714;;;1623
29184671;23260143;1;;1;;;0;5027;112,7;112,7;;;;1714;;;
29184672;23260144;1;;1;;;0;5026;196,2;196,2;;;;1714;;;
29184674;23260145;1;;1;;;0;5027;250,0;250,0;;;;1714;;;
29184657;23260136;2;;1;;;0;5026;154,0;154,0;1987;1987;;1714;;;
31283352;23260136;3;;1;;;0;5028;14,0;14,0;;;;1714;;;
29189188;23262094;2;;;;11590152;0;5009;35,6;35,6;;;;1714;;;
29194276;23278880;1;;1;;19136914;1;5000;57,8;136,1;;;;1714;;;1623
30989430;23262109;5;5;3;1;11592775;1;5001;45,4;48,4;;;5609020;1715;;;1623
30989431;23262109;6;6;3;1;11592775;1;5001;54,7;66,9;2006;2005;5609020;1715;;;1623
30989435;23262109;10;10;4;2;11592775;1;5001;52,5;64,1;;;5609020;1715;;;1623
30717650;23262110;10;10;4;2;11592783;1;5001;26,0;29,3;2002;;5609020;1715;;;1623
30717651;23262110;11;11;4;2;11592783;1;5001;65,6;81,6;;;5609020;1715;;;1623
30717652;23262110;12;12;4;1;11592783;1;5001;33,0;37,0;;;5609020;1715;;;1623
29183939;23259796;1;;1;;;0;5027;42,0;42,0;;;;1714;;;
29183942;23259797;1;;1;;;0;5014;28,0;28,0;;;;1714;;;
29183944;23259798;1;;1;;;0;5028;40,0;40,0;;;;1714;;;
29183945;23259799;1;;1;;;0;5027;12,0;12,0;;;;1714;;;
29183946;23259800;1;;1;;;0;5027;52,0;52,0;;;;1714;;;
29183948;23259801;1;;1;;;0;5029;10,0;10,0;;;;1714;;;
30112232;23259802;1;;1;;;0;5026;193,0;193,0;;;;1714;;;
30483091;23262114;6;6;3;1;11593135;1;5001;47,6;58,5;;;5609020;1715;;;1623
30483093;23262114;8;8;3;1;11593135;1;5001;50,4;59,9;;;5609020;1715;;;1623
29200542;23297717;1;;1;;;0;5026;216,0;216,0;;;;1714;;;
29200543;23297718;1;;1;;;0;5026;392,7;392,7;;;;1714;;;
29200545;23297719;1;;1;;11613080;0;5000;42,5;62,7;;;;1713;;;1623
29200546;23297720;1;;1;;;0;5026;150,0;150,0;;;;1714;;;
29200547;23297721;1;;1;;;0;5028;70,0;70,0;;;;1714;;;
29200552;23297723;1;;1;;11606300;0;5000;43,0;43,0;;;;1714;;;1623
29200554;23297725;1;;1;;;0;5027;27,0;27,0;;;;1714;;;
29200559;23297726;1;;1;;;0;5026;115,0;115,0;;;;1714;;;
29200564;23297728;1;;1;;11629016;0;5000;33,0;33,0;;;;1714;;;1623
31208704;23297728;2;;1;;11629016;0;5026;20,0;20,0;;;;1714;;;1623
29200566;23297729;1;;1;;;0;5014;30,0;30,0;;;;1714;;;
30113802;23297733;1;;1;;;0;5026;418,3;418,3;;;;1714;;;
29200571;23297737;1;;1;;11606628;0;5027;110,6;110,6;;;;1714;;;
29200573;23297738;1;;1;;;0;5026;111,1;111,1;;;;1714;;;
29200575;23297741;1;;1;;;0;5027;44,4;44,4;;;;1714;;;
29200577;23297742;1;;2;;;0;5028;48,9;48,9;1991;;;1714;;;
29200582;23297747;1;;1;;19129829;0;5000;39,4;133,4;;;;1713;;;1623
29200583;23297748;1;;2;;;0;5026;202,6;202,6;;;;1714;;;
29200584;23297749;1;;1;;;0;5027;218,0;218,0;;;;1714;;;
29200586;23297752;1;;2;;16354856;0;5000;64,9;192,0;;;;1714;;;1623
29200589;23297753;1;;1;;;0;5027;31,0;31,0;;;;1714;;;
29200590;23297754;1;;2;;;1;5027;61,0;61,0;;;;1714;;;
29200592;23297755;1;;1;;;0;5026;277,5;277,5;;;;1714;;;
29200595;23297761;1;;1;;11613055;0;5028;21,5;21,5;;;;1713;;;
29200598;23297764;1;;2;;11612989;0;5000;48,8;149,6;;;;1714;;;1623
29200605;23297766;1;;0;;11606636;0;5027;30,0;30,0;;;;1717;;;
29200610;23297768;1;;1;;;0;5027;31,2;31,2;;;;1714;;;
29200611;23297769;1;;1;;;0;5028;63,2;63,2;;;;1714;;;
29200615;23297772;1;;1;;;0;5014;29,0;29,0;;;;1714;;;
29200616;23297773;1;;1;;;0;5020;60,6;60,6;;;;1714;7,0;;
29200617;23297774;1;;1;;;0;5016;136,2;136,2;;;;1714;;;
29200618;23297775;1;;1;;;0;5020;109,3;109,3;;;;1714;2,8;;
31258633;23297776;2;;1;;;0;5032;44,9;44,9;;;;1714;;;1623
29200621;23297777;1;;1;;11612954;0;5000;55,5;76,7;2006;;;1714;;;1623
29200626;23297779;1;;1;;;0;5026;120,0;120,0;;;;1714;;;
30113805;23297784;1;;1;;;0;5027;80,5;80,5;;;;1714;;;
29194275;23278879;1;;2;;11642845;0;5000;63,4;207,3;;;;1714;;;1623
29200629;23297797;1;;1;;11612814;0;5000;39,5;65,7;;;;1714;;;1623
29189167;23262086;2;2;1;;11590179;0;5009;47,9;72,0;;1990;;1714;;;
29189168;23262086;3;3;1;;11590187;0;5009;33,0;33,0;1997;1997;;1714;;;
29189172;23262087;1;;1;;11590195;0;5009;63,0;75,0;;;;1714;;;
29189178;23262089;1;;1;;11590128;0;5006;206,7;206,7;2006;2006;;1714;;;1623
29189185;23262092;1;;1;;11590136;1;5009;17,0;17,0;;1995;;1714;2,9;;1623
29183910;23259782;1;1;1;;11619592;0;5000;59,0;61,9;;;;1714;;;1623
29183912;23259783;1;;1;;;0;5027;20,5;20,5;;;;1714;;;
29183914;23259784;1;;1;;;0;5014;11,5;11,5;;;;1714;;;
31311878;23259784;2;;1;;;0;5027;19,8;19,8;;;;1714;;;
29183919;23259786;1;;1;;11619606;0;5038;0,0;60,7;;;;1714;;;1623
29183920;23259787;1;;1;;;0;5027;12,0;12,0;;;;1714;;;
29187361;23261313;1;;2;;11613551;0;5000;87,0;159,8;;;;1714;;;1623
30112292;23261314;1;;1;;;0;5027;12,0;12,0;;;;1714;;;
30112293;23261315;1;;1;;11613543;0;5000;115,2;244,9;;;;1714;;;1623
29187364;23261317;1;;1;;;0;5014;25,6;25,6;;;;1714;;;
29187366;23261319;1;;1;;;0;5027;13,5;13,5;;;;1714;;;
29187369;23261320;1;;2;;11613535;0;5000;107,8;196,2;;;;1714;;;1623
29187370;23261321;1;;1;;;0;5027;19,3;19,3;;;;1714;;;
30717655;23262110;15;15;5;3;11592783;1;5001;23,8;28,4;;;5609020;1715;;;1623
30717656;23262110;16;16;5;3;11592783;1;5001;64,5;80,4;;;5609020;1715;;;1623
30717657;23262110;17;17;5;3;11592783;1;5001;31,9;35,6;;;5609020;1715;;;1623
30717658;23262110;18;18;5;3;11592783;1;5001;30,3;36,8;2007;1997;5609020;1715;;;1623
30717659;23262110;19;19;5;3;11592783;1;5001;39,5;50,0;;;5609020;1715;;;1623
30717661;23262110;21;21;6;4;11592783;1;5001;35,1;35,1;;;5609020;1715;;;1623
30717663;23262110;23;23;1;;11592783;1;5014;15,9;15,9;;;5609020;1713;;;1623
30717666;23262110;26;26;1;;11592783;1;5014;16,1;16,1;;;5609020;1713;;;1623
30717667;23262110;27;27;1;;11592783;1;5014;15,1;15,6;;;5609020;1713;;;1623
30717668;23262110;28;28;1;;11592783;1;5014;16,1;16,1;;;5609020;1713;;;1623
30717669;23262110;29;29;1;;11592783;1;5032;4,7;4,7;;;5609020;1713;;;1623
30717670;23262110;30;30;1;;11592783;1;5032;4,9;4,9;;;5609020;1713;;;1623
30717671;23262110;31;31;1;;11592783;1;5032;4,9;4,9;;;5609020;1713;;;1623
30716789;23262111;1;1;2;2;11592791;1;5001;68,8;90,5;;;5609020;1714;;;1623
30716790;23262111;2;2;2;2;11592791;1;5001;65,2;108,9;2006;2006;5609020;1714;;;1623
30716792;23262111;4;4;3;1;11592791;1;5001;64,2;88,4;2013;2013;5609020;1715;;;1623
30483094;23262114;9;9;4;2;11593135;1;5001;47,5;61,5;;;5609020;1716;;;1623
30483096;23262114;11;11;4;2;11593135;1;5001;47,5;58,8;;2004;5609020;1716;;;1623
30483097;23262114;12;12;2;2;11593135;1;5001;60,8;75,1;;;5609020;1715;;;1623
30483098;23262114;101;101;2;2;11593143;1;5001;73,6;86,7;;2004;5609020;1714;;;1623
30483099;23262114;102;102;2;2;11593143;1;5001;68,5;90,4;;;5609020;1714;;;1623
30483100;23262114;103;103;3;1;11593143;1;5001;68,4;80,6;;;5609020;1715;;;1623
30483102;23262114;105;105;4;2;11593143;1;5001;72,3;81,6;;;5609020;1715;;;1623
30483103;23262114;106;106;4;2;11593143;1;5001;63,7;75,8;1984;1984;5609020;1716;;;1623
30483104;23262114;107;107;1;2;11593143;1;5036;151,8;151,8;;;5609020;1715;;;1623
30113107;23278877;1;;1;;;0;5027;25,9;25,9;;;;1714;;;
29194280;23278883;1;;1;;16343820;1;5000;76,0;435,6;;;;1714;;;1623
31479766;23278883;2;;1;;16343820;1;5006;75,1;120,8;;;;1714;;;1623
29194281;23278884;1;;2;;11642853;0;5000;91,5;150,1;;;;1714;;;1623
29194282;23278885;1;;1;;;0;5027;53,0;53,0;;;;1714;;;
29194283;23278886;1;;2;;;0;5027;226,7;226,7;;;;1714;;;
30113109;23278887;1;;2;;;0;5000;109,5;150,5;1982;1982;;1714;;;1623
30113110;23278888;1;;1;;;0;5026;91,3;91,3;;;;1714;;;
29194293;23278890;1;;1;;19137694;0;5016;620,0;620,0;;;;1714;2,9;;
29194297;23278893;1;;2;;11642799;0;5000;154,9;330,2;;;;1714;;;1623
29194300;23278895;1;;1;;;0;5026;121,3;121,3;1965;1965;;1714;;;
29194301;23278896;1;;1;;;0;5027;67,9;67,9;;;;1714;;;
30164631;23278898;1;;1;;;0;5029;9,2;9,2;;;;1714;;;
29194305;23278924;1;;2;;19125602;0;5000;96,3;192,5;;;;1714;;;1623
29194306;23278925;1;;1;;;0;5027;12,2;12,2;;;;1714;;;
29194313;23278926;1;;1;;;0;5026;202,0;202,0;;;;1714;;;
29194314;23278927;1;;1;;;0;5027;80,0;80,0;;;;1714;;;
29194321;23278931;2;2;1;;11618227;0;5027;43,1;43,1;;;;1714;;;1623
29194323;23278933;1;;1;;;0;5026;55,9;55,9;;;;1714;;;
29194324;23278934;1;;1;;;0;5027;125,1;125,1;;;;1714;;;
29194325;23278935;1;;1;;;0;5027;83,0;83,0;;;;1714;;;
29194326;23278936;1;;1;;;0;5027;40,0;40,0;;;;1714;;;
29194327;23278938;1;;0;;11635911;0;5000;97,0;101,0;;;;1714;;;1623
29194329;23278940;1;;1;;;0;5027;21,0;21,0;;;;1714;;;
30716793;23262111;5;5;3;1;11592791;1;5001;52,8;63,9;;;5609020;1715;;;1623
30716796;23262111;8;8;4;2;11592791;1;5001;63,8;81,4;2006;;5609020;1715;;;1623
30716797;23262111;9;9;4;2;11592791;1;5001;53,7;64,0;;;5609020;1715;;;1623
29202089;23298757;1;;2;;11598650;0;5000;63,9;138,9;;;;1714;;;1623
29202091;23298758;1;;1;;11599559;1;5000;61,2;129,2;1996;;;1714;;;1623
29202092;23298759;1;;1;;;1;5014;19,1;44,7;;;;1714;;;
29202093;23298760;1;;1;;;0;5027;30,0;30,0;;;;1714;;;
29202096;23298762;1;;2;;19138399;1;5000;87,1;272,8;;;;1714;;;1623
29202101;23298764;1;;1;;;0;5026;28,4;28,4;;;;1714;;;
29202103;23298765;1;;2;;;0;5027;43,0;43,0;;;;1714;;;
29202108;23298767;1;;2;;11638546;0;5000;158,0;260,0;;;;1714;;;1623
29202110;23298768;1;;1;;;0;5027;90,0;90,0;;;;1714;;;
29202120;23298772;1;;1;;;0;5028;96,0;96,0;;;;1713;;;
29202121;23298773;1;;1;;;0;5027;30,0;30,0;;1985;;1714;;;
29202123;23298774;1;;2;;19119777;0;5000;103,5;217,5;;;;1714;;;1623
29202126;23298776;1;;2;;;0;5000;122,4;153,0;;;;1714;;;1623
29202128;23298777;1;;1;;;0;5026;51,2;51,2;;;;1714;;;
29202131;23298778;1;;1;;;1;5014;63,1;63,1;;;;1714;2,7;;1623
29202137;23298781;2;;1;;;0;5026;223,4;223,4;;;;1714;;;
29202138;23298782;1;;1;;;0;5027;28,8;28,8;;;;1714;;;
29202140;23298783;1;;1;;11638139;0;5000;33,2;110,3;;;;1714;;;1623
29196295;23279832;1;;1;;19135900;0;5000;78,4;95,3;;;;1714;;;1623
29196299;23279833;1;;2;;11616488;0;5000;111,2;193,0;;;;1714;;;1623
31229154;23279833;2;;1;;11616488;0;5026;70,4;70,4;;;;1714;;;1623
29196302;23279834;1;;1;;;1;5027;63,9;63,9;;;;1714;;;1623
29196304;23279835;1;;1;;11599605;1;5000;58,3;203,0;;;;1714;;;1623
29196310;23279838;1;;1;;;0;5032;8,7;8,7;;;;1714;;;
29196314;23279840;1;;1;;;0;5027;38,6;38,6;;;;1714;;;
29196316;23279841;1;;1;;;0;5014;62,1;62,1;;;;1714;;;
29196321;23279843;1;;1;;11582753;0;5000;66,6;101,6;1985;;;1714;;;1623
29196322;23279844;1;;1;;;0;5014;60,0;60,0;;;;1714;;;
29196324;23279845;1;;2;;11643400;0;5000;67,3;186,2;;;;1714;;;1623
29196327;23279847;1;;1;;;0;5027;66,2;66,2;;;;1714;;;
29196328;23279848;1;;1;;;0;5027;28,6;28,6;;;;1714;;;
29202143;23298785;1;;1;;;0;5026;237,3;237,3;;;;1714;;;
29202145;23298787;1;;1;;;0;5027;36,0;36,0;;;;1714;;;
29202149;23298789;1;;1;;;0;5026;29,1;29,1;;;;1714;;;
29202151;23298790;1;;1;;11621961;0;5000;72,1;128,0;;;;1714;;;1623
29202156;23298791;1;;2;;11621953;0;5000;64,9;122,5;2000;;;1714;;;1623
29202157;23298792;1;;1;;;0;5027;49,6;49,6;;;;1714;;;
29202164;23298796;1;;2;;11599532;1;5000;72,2;133,8;;;;1714;;;1623
29202168;23298798;1;;1;;;0;5027;112,5;112,5;;;;1714;;;
29202171;23298800;1;;1;;;0;5026;61,7;61,7;;;;1714;;;
29202173;23298801;1;;1;;;0;5027;12,0;12,0;;;;1714;;;
29202175;23298802;1;;1;;11599338;0;5000;58,8;95,0;;;;1714;;;1623
29195094;23279331;1;;1;;;0;5026;331,0;331,0;;;;1714;;;
29195095;23279332;1;;2;;11605281;0;5000;31,1;64,6;;;;1714;;;1623
29195122;23279346;1;;2;;11617867;0;5000;54,2;79,5;1982;1980;;1714;;;1623
29195125;23279348;1;;2;;19125246;0;5000;105,0;248,5;;;;1714;;;1623
29195127;23279349;1;;2;;19127249;0;5000;51,3;179,3;;;;1714;;;1623
29195129;23279350;1;;2;;19125815;0;5000;78,6;142,6;;;;1714;;;1623
29195131;23279352;1;;1;;;0;5026;65,0;65,0;;;;1714;;;
29195133;23279354;1;;1;;11617921;0;5000;75,0;90,8;2000;1970;;1714;;;1623
30214820;23261695;206;206;3;1;11589073;1;5001;35,3;45,4;;;1228226;1715;;;1623
30214822;23261695;208;208;3;1;11589073;1;5001;50,5;56,9;;;1228226;1715;;;1623
30214824;23261695;210;210;4;2;11589073;1;5001;35,4;42,3;2009;;1228226;1715;;;1623
30214826;23261695;212;212;4;2;11589073;1;5001;50,5;57,4;;;1228226;1715;;;1623
30214827;23261695;213;213;5;3;11589073;1;5001;62,4;71,4;;;1228226;1715;;;1623
30214829;23261695;215;215;5;3;11589073;1;5001;50,1;57,9;2007;2006;1228226;1715;;;1623
30214831;23261695;217;217;6;4;11589073;1;5001;62,4;70,9;;1999;1228226;1715;;;1623
29188238;23261696;1;;2;;11590756;0;5000;164,5;278,6;;;;1714;;;1623
28501896;23261697;12;12;4;2;11590535;1;5001;60,9;71,9;;;1228226;1715;;;1623
28501898;23261697;13;13;5;3;11590535;1;5001;60,9;67,2;2004;1998;1228226;1715;;;1623
29183376;23259483;1;;0;;;0;5009;45,0;45,0;;;;1714;;;
29183378;23259484;1;;0;;11618197;0;5000;71,2;89,0;;;;1717;;;1623
29183379;23259484;2;;2;;11618197;0;5027;64,2;64,2;;;;1714;;;1623
29193821;23278400;1;;1;;;0;5027;67,5;67,5;;;;1714;;;
29193823;23278402;1;;1;;11643299;0;5000;73,3;144,6;;;;1714;;;1623
29193824;23278405;1;;1;;;0;5027;63,5;63,5;;;;1714;;;
29193826;23278406;1;;1;;;0;5027;25,0;25,0;;;;1714;;;
30113085;23278412;1;;1;;;0;5027;56,0;56,0;;;;1714;;;
30113086;23278413;1;;1;;;0;5026;84,0;84,0;;;;1714;;;
31200307;23278413;2;;1;;;0;5027;49,0;49,0;;;;1714;;;
29193452;23278082;1;;1;;;0;5027;114,3;114,3;;;;1714;;;
30483109;23262114;203;203;2;2;11593151;1;5001;62,4;70,9;;;5609020;1714;;;1623
30483110;23262114;204;204;3;1;11593151;1;5001;36,2;45,6;;;5609020;1715;;;1623
30483111;23262114;205;205;3;1;11593151;1;5001;40,3;49,7;;;5609020;1715;;;1623
30483112;23262114;206;206;3;1;11593151;1;5001;62,3;70,8;;2004;5609020;1715;;;1623
30483113;23262114;207;207;4;2;11593151;1;5001;40,3;49,0;;1999;5609020;1715;;;1623
30483115;23262114;209;209;1;2;11593151;1;5001;56,9;70,2;;;5609020;1715;;;1623
30483116;23262114;210;210;1;2;11593151;1;5032;5,7;5,7;;;5609020;1713;;;1623
29189313;23262116;1;;1;;;0;5014;37,5;37,5;;;;1714;;;
29189317;23262119;1;;1;;;0;5039;4,8;4,8;;;;1714;;;
29189319;23262120;1;;0;;;0;5032;22,5;22,5;;;;1717;;;
29189320;23262121;1;;1;;;0;5016;1528,0;1528,0;;;;1714;7,7;;
29189321;23262122;1;;1;;;0;5009;580,0;580,0;1999;1999;;1714;;;
29189322;23262122;2;;1;;;0;5016;858,6;858,6;;;;1714;2,8;;
29189325;23262124;1;;1;;;0;5020;340,0;340,0;;;;1714;4,0;;
29189328;23262129;1;;1;;;0;5032;4,0;4,0;;;;1714;;;
29189329;23262130;1;;1;;;0;5027;21,0;21,0;;;;1714;;;
29189334;23262133;1;;1;;11591043;0;5027;71,0;71,0;;;;1714;;;
29189338;23262135;1;;1;;;0;5014;20,0;20,0;;;;1714;;;
29189340;23262136;1;;1;;;0;5015;32,0;32,0;;;;1714;;;
28515369;23262137;416;;1;;11592473;1;5036;0,0;221,2;;;1228226;;;;1623
28515373;23262137;502;502;2;2;11592481;1;5001;86,2;109,6;;;1228226;1714;;;1623
28515375;23262137;503;503;3;1;11592481;1;5001;68,6;80,7;;;1228226;1715;;;1623
28515377;23262137;504;504;3;1;11592481;1;5001;45,3;58,7;;;1228226;1715;;;1623
