20874185;11026826;192;93/25;2513;168738,78;571010,95;32
20874187;11026826;192;93/26;9005;168690,57;570954,94;32
20874189;11026826;192;93/27;4350;168757,13;571194,44;32
20874191;11026826;192;93/28;7140;168610,91;571197,43;32
20874194;11026826;192;93/29;8625;168527,98;571236,87;32
20874196;11026826;192;93/30;1262;168486,87;571195,02;43
20874198;11026826;192;93/31;3240;168735,87;571117,72;32
20874200;11026826;192;93/32;4332;168673,13;571167,67;32
20874202;11026826;192;93/33;2000;168795,45;571086,25;45
20874204;11026826;192;93/34;1030;168764,21;571065,54;49
20874206;11026826;192;93/35;440;168801,30;571048,33;20
20874212;11026826;192;96/1;14405;169004,30;571307,09;40
20874217;11026826;192;96/4;9597;169094,52;571329,45;32
20874220;11026826;192;97;730;169135,39;571328,60;38
20874222;11026826;192;98/1;27358;168899,55;571219,38;50
20874227;11026826;192;98/2;11720;168942,70;571165,99;49
20874231;11026826;192;98/3;5260;168905,92;571358,84;49
20874234;11026826;192;98/4;1110;168820,89;571191,60;49
20874237;11026826;192;98/5;77;168880,79;571269,24;45
20874240;11026826;192;98/6;107;168849,61;571275,81;45
20874243;11026826;192;101;3040;168835,41;571103,34;48
20874248;11026826;192;103/2;3579;169091,36;571149,95;45
20874252;11026826;192;103/3;2968;169027,26;571176,51;49
20874254;11026826;192;104/1;75;169039,47;571136,38;45
20874265;11026826;192;105;2931;168861,01;571057,31;49
20874267;11026826;192;106;7954;169042,26;571065,58;49
20874271;11026826;192;110;11259;169003,74;571081,68;58
20874279;11026826;192;111/2;17016;168920,25;570926,76;45
20874289;11026826;192;113/1;2430;169054,73;570934,66;49
20874292;11026826;192;113/2;3905;169052,19;570983,22;49
20874294;11026826;192;113/3;300;169016,53;570985,96;40
20874296;11026826;192;116/1;1120;169067,56;570905,54;40
20874299;11026826;192;116/2;380;169092,09;570925,58;56
20874301;11026826;192;116/3;473;169091,56;570982,91;32
20874303;11026826;192;116/4;230;169084,68;570903,43;
20874306;11026826;192;117;3992;169160,49;570905,26;32
20874308;11026826;192;118;3835;169181,30;570937,08;38
20874312;11026826;192;119/2;5753;169235,15;570982,33;38
20874314;11026826;192;120;4205;169244,59;570997,63;38
20874316;11026826;192;121;5593;169250,75;571014,97;38
20874319;11026826;192;122;6618;169257,36;571034,03;38
20874322;11026826;192;123;5697;169259,39;571054,80;38
20874325;11026826;192;124;5676;169260,66;571072,27;38
20874328;11026826;192;125/1;6114;169252,00;571092,34;38
20874331;11026826;192;125/2;522;169419,02;571096,35;39
20874334;11026826;192;126;12020;169271,36;571116,38;38
20874337;11026826;192;127;3575;169276,26;571141,96;38
20874340;11026826;192;128;6222;169284,61;571154,59;38
20874343;11026826;192;129;3607;169289,74;571168,27;38
20874346;11026826;192;131;6625;169294,62;571180,54;38
20874352;11026826;192;133;13536;169293,57;571206,06;38
20874355;11026826;192;134;1942;169421,84;571230,63;38
20874358;11026826;192;135;6222;169288,18;571232,23;38
20874360;11026826;192;136;6798;169287,40;571247,29;38
20874362;11026826;192;137/1;9891;169287,89;571267,55;38
20874365;11026826;192;137/2;4582;169229,85;571294,65;38
20874368;11026826;192;138;3856;169420,81;571296,63;38
20874371;11026826;192;139;4935;169302,63;571313,56;38
20874374;11026826;192;140;5693;169315,94;571337,53;38
20874377;11026826;192;141;6816;169319,55;571345,47;38
20874380;11026826;192;142;1514;169419,18;571370,89;38
20874383;11026826;192;143;8010;169322,81;571366,99;38
20874386;11026826;192;144;9689;169191,86;571393,65;38
20874389;11026826;192;145;6880;169322,93;571421,58;38
20874391;11026826;192;146;7948;169322,25;571437,71;38
20874399;11026826;192;147/2;6494;169354,43;571458,22;38
20874402;11026826;192;148/1;1286;169267,32;571491,03;38
20874404;11026826;192;148/2;3775;169409,47;571469,93;38
20874406;11026826;192;148/3;25;169163,87;571517,88;38
20874409;11026826;192;149/1;278;169178,52;571533,47;38
20874413;11026826;192;149/2;4937;169388,76;571490,57;38
20874416;11026826;192;150/1;642;169197,20;571554,04;38
20874419;11026826;192;150/2;4258;169395,85;571506,32;38
20874421;11026826;192;151/1;358;169208,87;571566,21;38
20874425;11026826;192;151/2;2174;169400,94;571516,11;38
20874428;11026826;192;152/1;333;169214,77;571571,87;38
20874432;11026826;192;152/2;1925;169403,73;571522,90;38
20874435;11026826;192;153/1;868;169220,86;571579,80;38
20874438;11026826;192;153/2;3937;169406,40;571532,32;38
20874441;11026826;192;154/1;1110;169227,15;571592,56;38
20874445;11026826;192;154/2;3593;169411,01;571547,28;38
20874449;11026826;192;155/1;1635;169234,94;571609,23;38
20874452;11026826;192;155/2;5086;169417,00;571563,05;38
20874455;11026826;192;156/1;604;169239,76;571622,11;38
20874457;11026826;192;156/2;1960;169422,57;571576,55;38
20874460;11026826;192;157/1;564;169242,65;571628,69;38
20874462;11026826;192;157/2;1813;169426,43;571584,18;38
20874465;11026826;192;158/1;1585;169248,04;571641,39;38
20874467;11026826;192;158/2;1506;169350,72;571616,88;38
20874470;11026826;192;159;1011;169471,06;571580,02;39
20874472;11026826;192;160;1658;169396,49;571610,74;38
20874474;11026826;192;161;2525;169401,01;571621,32;49
20874476;11026826;192;162/1;1172;169254,34;571656,23;38
20874479;11026826;192;162/2;1170;169357,43;571631,53;38
20874483;11026826;192;163/1;937;169259,05;571667,69;38
20874485;11026826;192;163/2;855;169360,83;571643,38;38
20874488;11026826;192;164;1532;169486,93;571609,22;49
20874490;11026826;192;165;3313;169406,45;571647,51;49
20874492;11026826;192;166/1;1596;169264,92;571680,90;38
20874494;11026826;192;166/2;1310;169366,12;571657,01;38
20874497;11026826;192;167/1;1310;169269,78;571694,95;38
20874499;11026826;192;167/2;1072;169371,61;571672,11;38
20874502;11026826;192;168;2277;169499,73;571641,64;49
20874504;11026826;192;169;3388;169505,08;571657,30;49
20874506;11026826;192;170/1;1270;169274,33;571706,53;38
20874508;11026826;192;170/2;1173;169380,39;571686,52;38
20874511;11026826;192;171/1;1345;169277,52;571718,70;38
20882989;11026826;193;1658;2399;168452,21;568825,17;52
20882991;11026826;193;1659;6287;168517,72;568832,67;32
20882993;11026826;193;1660;16572;168681,43;568874,14;49
20882995;11026826;193;1661;358;168745,26;568935,15;32
20882997;11026826;193;1662;15324;168796,10;568874,37;56
20882999;11026826;193;1663;1716;168862,08;568838,00;30
20883001;11026826;193;1664;4135;168805,55;568832,46;22
20883008;11026826;193;1666;3602;168343,83;568750,04;46
20883011;11026826;193;1667;2825;168464,22;568773,99;56
20883013;11026826;193;1668/1;55992;168307,29;570210,91;19
20883015;11026826;193;1668/2;351;168129,15;570430,67;7
20883017;11026826;193;1669;1228;168281,50;568829,73;32
20883025;11026826;193;1671;784;168266,51;568772,81;32
20883027;11026826;193;1672;5936;168239,88;568737,09;46
20883029;11026826;193;1673;3297;168195,60;568741,31;75
20883035;11026826;193;1675;12687;168002,06;568719,70;49
20883037;11026826;193;1676;757;168008,31;568753,51;22
20883039;11026826;193;1677;12641;168009,67;568792,43;49
20883041;11026826;193;1678;1486;168159,60;568892,88;17
20883049;11026826;193;1679;5214;168104,58;568820,04;56
20883051;11026826;193;1680;1488;168130,80;568842,36;59
20883053;11026826;193;1681;11468;168214,58;568842,46;32
20883055;11026826;193;1682;3324;168227,70;568884,88;59
20883057;11026826;193;1683;3943;168241,21;568925,86;67
20883059;11026826;193;1684;19971;167999,44;568876,18;56
20883061;11026826;193;1685;887;167999,45;568935,29;22
20883063;11026826;193;1686;16495;168097,00;568951,74;56
20883065;11026826;193;1687;3434;167965,43;569001,68;56
20883067;11026826;193;1688;8492;168153,80;568989,35;56
20883069;11026826;193;1689;33219;168134,54;569052,82;56
20883071;11026826;193;1690;10195;168177,27;569112,51;67
20883073;11026826;193;1691;796;168177,53;569131,09;22
20883075;11026826;193;1692;8728;168121,78;569171,93;56
20883077;11026826;193;1693;2816;168213,72;569167,50;56
20883079;11026826;193;1694;7236;168289,96;569163,25;49
20883081;11026826;193;1695;1715;168329,70;569131,62;32
20883083;11026826;193;1696;979;168370,36;569224,22;32
20883085;11026826;193;1697;20442;168235,47;569246,72;49
20883087;11026826;193;1698;30497;168279,52;569372,60;49
20883089;11026826;193;1699;11963;168414,95;569396,38;32
20883091;11026826;193;1700;423;168444,45;569371,93;7
20883093;11026826;193;1701;1166;168481,42;569341,85;32
20883095;11026826;193;1702;2791;168515,14;569709,23;38
20883100;11026826;193;1703/1;54112;168349,33;569571,46;56
20883103;11026826;193;1703/2;16551;168383,32;569722,39;56
20883105;11026826;193;1703/3;3444;168387,46;569767,82;56
20883107;11026826;193;1704;2738;168418,37;569768,65;7
20883109;11026826;193;1705;7934;168429,13;569782,47;49
20883111;11026826;193;1706;1313;168303,10;569836,93;32
20883113;11026826;193;1707;24960;168450,46;569841,60;49
20883115;11026826;193;1708;1141;168611,40;569897,09;39
20883117;11026826;193;1709;55626;168347,05;569983,39;49
20883119;11026826;193;1710;1043;168511,21;569994,08;46
20883121;11026826;193;1711;353;168526,97;570019,29;7
20883123;11026826;193;1712;4353;168447,25;570033,56;32
20883125;11026826;193;1713;1188;168378,99;570081,94;46
20883127;11026826;193;1714;6532;168344,98;570140,81;32
20883139;11026826;193;1717;15721;168117,18;570297,20;56
20883142;11026826;193;1718;2364;168141,58;570350,55;32
20883144;11026826;193;1719;372;168180,96;570362,67;7
20883146;11026826;193;1720;735;168202,93;570382,02;56
20883148;11026826;193;1721;1269;167957,73;570522,48;18
20883156;11026826;193;1722/1;1435;167981,87;570516,29;49
20883168;11026826;193;1724;1252;167979,44;570554,99;56
20883171;11026826;193;1725;1004;167938,17;570554,17;
20883174;11026826;193;1726;1065;167917,57;570567,11;
20883180;11026826;193;1727/1;15010;167922,10;570636,96;49
20883182;11026826;193;1727/2;574;167909,70;570580,56;51
20883185;11026826;193;1728;5665;167844,18;570726,49;56
20883187;11026826;193;1729;3611;167794,79;570789,96;56
20883189;11026826;193;1730;271;167776,97;570819,86;22
20883191;11026826;193;1731;2281;167600,87;570650,93;22
20883193;11026826;193;1732;8435;167672,83;570820,99;46
20883195;11026826;193;1733;1104;167625,28;570721,81;21
20883200;11026826;193;1734;6243;167633,56;570765,99;46
20883203;11026826;193;1735;8474;167545,69;570635,74;49
20883205;11026826;193;1736;3864;167471,74;570547,36;46
20883208;11026826;193;1737;10037;167446,27;570633,22;46
20882251;11026826;193;1408;1517;166607,70;572033,03;46
20882253;11026826;193;1409;1425;166664,78;572041,23;67
20882255;11026826;193;1410;13446;166694,39;571988,73;56
20882257;11026826;193;1411;16346;166630,45;571941,46;46
20882260;11026826;193;1412;4521;166521,45;572000,42;46
20882262;11026826;193;1413;8242;166464,94;572009,92;49
20882264;11026826;193;1414;3334;166419,90;571991,50;49
20882267;11026826;193;1415;3118;166405,93;571994,66;49
20882269;11026826;193;1416;1861;166396,71;571997,29;49
20882272;11026826;193;1417;4011;166385,33;572002,53;49
20882274;11026826;193;1418;6967;166365,81;572011,60;49
20882276;11026826;193;1419;2430;166350,67;572018,15;49
20882279;11026826;193;1420;6410;166336,71;572026,82;49
20882281;11026826;193;1421;4070;166325,54;572037,42;49
20882283;11026826;193;1422;2747;166317,71;572054,47;49
20882285;11026826;193;1423;2021;166311,49;572066,35;49
20882287;11026826;193;1424;1488;166306,39;572074,60;49
20882289;11026826;193;1425;3552;166299,76;572083,58;56
20882291;11026826;193;1426;4441;166287,37;572100,06;56
20882294;11026826;193;1427;13106;166258,72;572135,09;56
20882296;11026826;193;1428;2283;166222,95;572184,18;49
20882298;11026826;193;1429;3598;166208,93;572201,29;49
20882300;11026826;193;1430;2388;166189,76;572217,55;49
20882302;11026826;193;1431;1878;166160,14;572228,20;49
20882304;11026826;193;1432;199;166128,77;572240,76;49
20882306;11026826;193;1433;5966;166238,75;571992,34;19
20882308;11026826;193;1434;383;166235,45;571897,68;39
20882311;11026826;193;1435;1893;166302,75;571879,06;52
20882314;11026826;193;1436;6469;166694,66;571835,02;7
20882316;11026826;193;1437;3415;166666,80;571814,47;46
20882319;11026826;193;1438;7753;166574,87;571617,82;46
20882321;11026826;193;1439;493;166518,82;571510,78;30
20882324;11026826;193;1440;6561;166564,18;571526,74;46
20882326;11026826;193;1441;23946;166520,81;571320,82;40
20882328;11026826;193;1442;6086;166620,26;571644,62;7
20882330;11026826;193;1443;12503;166695,68;571729,69;26
20882333;11026826;193;1444;4220;166622,57;571365,90;22
20882335;11026826;193;1445;10114;166722,71;571652,21;56
20882337;11026826;193;1446;22374;166763,79;571531,79;38
20882339;11026826;193;1447;1679;166718,04;571451,36;7
20882341;11026826;193;1448;7974;166653,32;571453,72;32
20882343;11026826;193;1449;7530;166601,18;571429,87;32
20882345;11026826;193;1450;48603;166726,88;571299,85;56
20882348;11026826;193;1451;14434;166796,02;571446,40;46
20882351;11026826;193;1452;4984;166870,36;571483,85;38
20882353;11026826;193;1453;10565;166903,52;571530,56;38
20882355;11026826;193;1454;13838;167023,53;571440,57;26
20882357;11026826;193;1455;3698;167114,08;571434,45;31
20882363;11026826;193;1456/1;13383;166850,39;571246,13;56
20882370;11026826;193;1456/3;12322;167041,73;571362,01;56
20882373;11026826;193;1456/4;20000;167213,63;571318,48;56
20882377;11026826;193;1456/5;604;167301,06;571306,08;56
20882380;11026826;193;1456/6;10000;167148,88;571343,87;56
20882384;11026826;193;1457;1193;166760,19;571070,73;22
20882391;11026826;193;1459;1223;167047,65;570933,39;
20882396;11026826;193;1460;5091;167008,65;570985,75;46
20882402;11026826;193;1462;631;167045,70;570915,53;
20882411;11026826;193;1465;462;167090,38;570851,39;57
20882413;11026826;193;1466;13298;167145,97;571206,28;32
20882416;11026826;193;1467;2947;167161,93;571143,15;7
20882418;11026826;193;1468;5468;167301,14;571259,64;32
20882421;11026826;193;1469;14101;167210,02;571087,80;32
20882427;11026826;193;1470/1;46283;167361,19;571147,89;49
20882430;11026826;193;1470/2;7973;167451,94;571069,29;49
20882433;11026826;193;1470/3;8664;167462,30;571013,60;49
20882436;11026826;193;1471;1122;167461,55;571058,88;7
20882438;11026826;193;1472;8537;166979,90;571516,75;7
20882440;11026826;193;1473;2778;167158,96;571427,89;22
20882442;11026826;193;1474;2342;167681,79;570903,27;7
20882458;11026826;193;1476/1;549;167647,58;571007,80;46
20882460;11026826;193;1476/2;774;167676,06;571005,64;
20882465;11026826;193;1477;4497;167624,74;570992,66;56
20882480;11026826;193;1479/2;1211;167653,36;570934,00;46
20882483;11026826;193;1480;1573;167699,90;570909,16;46
20882538;11026826;193;1487;224;167761,58;570828,73;56
20882546;11026826;193;1489;1328;167826,91;570895,78;7
20882548;11026826;193;1490;1750;167852,63;570898,19;67
20882554;11026826;193;1491/1;787;167897,81;571078,84;46
20882563;11026826;193;1491/3;1107;167891,01;571110,10;
20882571;11026826;193;1493;975;167897,44;571057,06;43
20882604;11026826;193;1501;15964;168066,59;571168,41;56
20882607;11026826;193;1502;15252;168071,22;571094,62;49
20882609;11026826;193;1503;13287;168110,32;571061,12;49
20882611;11026826;193;1504;9083;168154,17;571026,00;56
20882613;11026826;193;1506;673;168182,94;571166,62;22
20882616;11026826;193;1507;6083;168190,97;571175,82;56
20882620;11026826;193;1508;7239;168211,92;571201,19;63
20882623;11026826;193;1509;4666;168239,93;571227,81;63
20882626;11026826;193;1510;3016;168256,63;571231,28;63
20882629;11026826;193;1511;2601;168263,89;571245,64;56
20882632;11026826;193;1512;18109;168305,01;571282,31;56
20882635;11026826;193;1513;5145;168227,14;571040,73;67
20882637;11026826;193;1514;3189;168254,18;571032,65;67
20882639;11026826;193;1515;5216;168273,19;571026,60;56
20882641;11026826;193;1516;1215;168335,70;571120,20;46
20882643;11026826;193;1517;2639;168327,59;571088,24;7
20882645;11026826;193;1518;6310;168344,03;571069,92;56
20882647;11026826;193;1519;1046;168375,35;571045,12;22
20882649;11026826;193;1520;6374;168456,98;571140,67;67
20882651;11026826;193;1521;3803;168467,08;571099,98;67
20882653;11026826;193;1522;3234;168474,44;571081,94;56
20882655;11026826;193;1523;9759;168493,59;571056,97;67
20882657;11026826;193;1524;2428;168457,95;571025,85;7
20882659;11026826;193;1525;1002;168294,01;570966,09;46
20882661;11026826;193;1526;10643;168377,07;570966,90;56
20882664;11026826;193;1527;5848;168470,87;570963,11;56
20882666;11026826;193;1528;7804;168520,70;570941,07;56
20882669;11026826;193;1529;9059;168603,39;571003,67;67
20882671;11026826;193;1530;7229;168610,83;570928,98;56
20882673;11026826;193;1531;667;168676,61;570901,85;22
20882675;11026826;193;1532;8911;168616,54;570868,76;56
20882677;11026826;193;1533;9449;168118,39;570963,41;22
20882679;11026826;193;1534;1025;167909,81;570975,05;7
20882681;11026826;193;1535;8396;167957,09;570948,80;49
20882683;11026826;193;1536;231012;168177,56;570734,32;49
20882686;11026826;193;1537;1861;168560,73;570745,51;19
20882691;11026826;193;1538;2967;168550,69;570711,42;59
20882693;11026826;193;1539;3204;168595,37;570787,21;40
20882695;11026826;193;1540;2168;168554,52;570810,03;67
20882697;11026826;193;1541;400;168515,01;570848,06;22
20882699;11026826;193;1542;6335;168509,67;570733,77;56
20882701;11026826;193;1543;19875;168628,28;570642,45;49
20882703;11026826;193;1544/1;1836;168627,04;570552,91;7
20882705;11026826;193;1544/2;3735;168170,63;570538,94;7
20882707;11026826;193;1545;3419;168556,67;570663,96;22
20882709;11026826;193;1546;1141;168379,34;570309,90;19
20882713;11026826;193;1547;1359;168361,73;570277,06;59
20882715;11026826;193;1548;1849;168414,44;570289,37;46
20882718;11026826;193;1549;17563;168322,32;570301,14;46
20882720;11026826;193;1550;2886;168349,23;570387,65;32
20882725;11026826;193;1552;2364;168692,49;570522,83;46
20882727;11026826;193;1553;21665;168547,97;570482,50;46
20882729;11026826;193;1554;4634;168509,72;570381,80;32
20882731;11026826;193;1555;4370;168504,31;570333,01;32
20882733;11026826;193;1556;5874;168513,91;570288,84;49
20882735;11026826;193;1557;5222;168453,26;570264,34;49
20882738;11026826;193;1558;1927;168574,46;570274,88;7
20882740;11026826;193;1559;20181;168638,85;570362,04;56
20882742;11026826;193;1560;1530;168688,55;570351,11;7
20882744;11026826;193;1561;366;168651,98;570458,74;32
20882746;11026826;193;1562;1653;168668,33;570442,01;22
20882748;11026826;193;1563;18818;168777,72;570358,90;56
20882750;11026826;193;1564;3456;168807,06;570338,28;56
20882752;11026826;193;1565;3768;168838,32;570339,29;56
20882754;11026826;193;1566;8160;168881,67;570334,79;56
20882757;11026826;193;1567;6346;168936,63;570307,41;56
20882759;11026826;193;1568;3763;168956,01;570282,07;56
20882761;11026826;193;1569;3529;168966,52;570268,08;56
20882763;11026826;193;1570;4996;169000,80;570257,07;56
20882765;11026826;193;1571;779;168946,76;570219,35;7
20882767;11026826;193;1572;15086;168963,18;570137,28;56
20882769;11026826;193;1573;3790;169036,51;570168,34;56
20882771;11026826;193;1574;2743;168992,50;570087,81;56
20882773;11026826;193;1575;198;169001,12;570039,30;46
20882775;11026826;193;1576;1214;168907,57;570086,76;46
20882777;11026826;193;1577;4855;168944,20;570024,79;40
20882779;11026826;193;1578;697;168992,01;570000,13;22
20882781;11026826;193;1579;3702;168944,29;569976,04;46
20882791;11026826;193;1583/1;623;169017,24;569979,47;59
20882793;11026826;193;1583/2;3717;169021,55;569936,26;49
20882795;11026826;193;1584;17945;168980,69;569891,09;46
20882797;11026826;193;1585;7218;168980,52;569791,32;56
20882799;11026826;193;1586;788;169042,53;569787,16;59
20882801;11026826;193;1587;7819;168948,46;569722,41;56
20882803;11026826;193;1588;7511;168894,66;570192,95;22
20882805;11026826;193;1589;4371;168895,29;570085,55;7
20882807;11026826;193;1590;2624;168824,92;569717,07;46
20882809;11026826;193;1591;8539;168868,77;569853,06;46
20882811;11026826;193;1592;3873;168835,57;569965,36;46
20882813;11026826;193;1593;317;168874,34;570012,20;46
20882815;11026826;193;1594;2849;168807,71;569997,36;32
20882817;11026826;193;1595;1649;168766,76;570020,86;32
20882825;11026826;193;1597;705;168689,55;569985,17;30
20882832;11026826;193;1599;22341;168800,46;569856,10;56
20882834;11026826;193;1600;11192;168745,05;570054,14;49
20882836;11026826;193;1601;30072;168720,01;570158,31;26
20882838;11026826;193;1602;11293;168850,82;570107,91;46
20882840;11026826;193;1603;3723;168847,70;570210,31;26
20882842;11026826;193;1604;4230;168815,02;570258,68;26
20882844;11026826;193;1605;13062;168577,60;570170,75;26
20882846;11026826;193;1606;2739;168409,34;570215,99;67
20882848;11026826;193;1607;1121;168423,42;570201,90;7
20882853;11026826;193;1608/1;22654;168496,88;570130,48;56
20882856;11026826;193;1608/2;5083;168563,47;570040,34;56
20882859;11026826;193;1609;790;168628,71;570015,73;7
20882861;11026826;193;1610;859;168666,15;569901,60;14
20882866;11026826;193;1611;1042;168650,02;570022,58;59
20882868;11026826;193;1612;1142;168628,18;569994,68;32
20882870;11026826;193;1613;1574;168669,97;569954,62;56
20882872;11026826;193;1614;917;168641,43;569908,56;46
20882874;11026826;193;1615;450;168637,97;569880,27;59
20882876;11026826;193;1616;3539;168696,77;569849,31;56
20882879;11026826;193;1617;15277;168680,19;569780,95;56
20882881;11026826;193;1618;4069;168729,95;569735,08;7
20882883;11026826;193;1619;34818;168625,97;569670,34;56
20882885;11026826;193;1620;4844;168483,02;569626,88;32
20882887;11026826;193;1621;9042;168616,33;569565,25;49
20882889;11026826;193;1622;1378;168769,11;569614,52;26
20882891;11026826;193;1623;7431;168789,30;569627,55;49
20882893;11026826;193;1624;2024;168775,64;569699,89;22
20882895;11026826;193;1625;21496;168899,99;569620,00;49
20882897;11026826;193;1626;6155;168873,44;569523,51;49
20882899;11026826;193;1627;16342;168886,91;569461,20;49
20882901;11026826;193;1628/1;31154;168887,86;569340,60;49
20882904;11026826;193;1628/2;612;168886,20;569416,42;22
20882906;11026826;193;1629;39310;168880,93;569176,43;56
20882918;11026826;193;1631;589;168750,83;569086,02;22
20882920;11026826;193;1632;4344;168769,55;569326,13;7
20882922;11026826;193;1633;8409;168704,52;569158,76;49
20882924;11026826;193;1634;2772;168691,93;569297,85;32
20882926;11026826;193;1635;18819;168722,50;569382,51;56
20882928;11026826;193;1636;16921;168752,67;569593,82;22
20882936;11026826;193;1637/2;354;168596,56;569387,62;19
20882938;11026826;193;1638;6282;168680,05;569391,60;52
20882940;11026826;193;1639;1424;168621,74;569421,10;59
20882942;11026826;193;1640;25940;168615,58;569477,40;56
20882944;11026826;193;1641;6372;168492,93;569408,26;32
20882946;11026826;193;1642;6370;168554,98;569365,72;56
20882948;11026826;193;1643;10499;168621,04;569279,64;56
20882950;11026826;193;1644;7402;168635,68;569158,32;49
20882953;11026826;193;1645/1;1362;168535,91;569304,36;56
20882955;11026826;193;1645/2;8616;168474,62;569281,66;32
20882957;11026826;193;1646;3677;168570,95;569163,93;7
20882959;11026826;193;1647;664;168592,14;569150,18;22
20882961;11026826;193;1648;9919;168465,99;569230,16;32
20882964;11026826;193;1649;42167;168465,42;569103,53;56
20882967;11026826;193;1650;18709;168660,25;569066,07;32
20882970;11026826;193;1651;1930;168385,63;568995,83;7
20882981;11026826;193;1654;696;168355,18;568860,25;59
20882983;11026826;193;1655;38148;168496,72;568929,59;49
20882985;11026826;193;1656;7193;168690,49;568954,70;32
20882987;11026826;193;1657;1712;168477,44;568870,78;22
20884578;11026826;194;52;2002;166832,22;573017,55;49
20884572;11026826;194;50/3;29;166860,76;572888,73;7
20884574;11026826;194;50/4;122;166779,02;572961,42;7
20884576;11026826;194;51;1212;166807,44;572985,37;59
20884581;11026826;194;55/1;353;166891,54;573046,25;49
20884583;11026826;194;55/2;434;166883,02;573045,37;39
20884585;11026826;194;56/1;2489;166855,49;572991,47;39
20884587;11026826;194;56/2;741;166891,68;573009,18;43
20884589;11026826;194;57;406;166853,21;573008,00;59
20884591;11026826;194;58;7129;166876,54;572946,51;49
20884595;11026826;194;61/2;2293;166944,36;572921,53;19
20884602;11026826;194;62/3;1196;166930,07;572993,89;43
20884607;11026826;194;64/1;7191;166946,63;573113,62;38
20884609;11026826;194;64/2;638;166905,03;573097,77;
20884612;11026826;194;67;6554;166947,78;573023,94;43
20884615;11026826;194;69;4221;166987,33;572948,89;43
20884618;11026826;194;70;1036;167023,18;573012,34;59
20884620;11026826;194;71/1;5584;167044,83;573010,44;67
20884622;11026826;194;71/2;249;167035,35;572973,73;43
20884624;11026826;194;71/3;584;167030,74;572953,32;49
20884638;11026826;194;73/1;3938;167072,87;572948,16;63
20884647;11026826;194;77/1;2140;167371,84;572998,12;40
20884649;11026826;194;77/3;2526;167313,08;573022,12;52
20884651;11026826;194;77/4;222;167331,62;573057,79;52
20884653;11026826;194;77/5;711;167349,91;573019,30;15
20884658;11026826;194;78;155;167290,66;573024,89;39
20884660;11026826;194;79;2781;167368,16;573047,76;52
20884668;11026826;194;81/2;2494;167188,41;573030,81;40
20884672;11026826;194;81/3;531;167153,66;573004,63;
20884685;11026826;194;83/2;929;167110,76;572984,07;59
20884691;11026826;194;83/4;6644;167120,80;573058,09;26
20884696;11026826;194;84;3483;167113,80;573092,50;49
20884699;11026826;194;86;1110;167206,23;573123,75;59
20884705;11026826;194;87/2;2765;167266,41;573134,73;59
20884708;11026826;194;88;22245;167351,11;573203,56;49
20884710;11026826;194;89;1924;167470,99;573203,07;59
20884712;11026826;194;90/1;812;167482,58;573151,36;59
20884717;11026826;194;90/3;5903;167459,89;573153,37;43
20884720;11026826;194;91;13674;167374,42;573270,47;38
20884722;11026826;194;92;759;167395,83;573341,50;46
20884724;11026826;194;93;5794;167347,63;573376,78;49
20884726;11026826;194;94;12790;167233,14;573395,62;43
20884729;11026826;194;96/1;21443;167209,37;573243,95;52
20884732;11026826;194;96/2;1511;167248,46;573321,16;49
20884734;11026826;194;97;7474;166981,90;573316,47;49
20884737;11026826;194;98;10340;167081,15;573426,20;38
20884739;11026826;194;101/1;4636;167005,17;573472,71;39
20884747;11026826;194;103;10585;167043,92;573430,50;38
20884749;11026826;194;105;369;166798,18;573401,67;46
20884756;11026826;194;108;21904;166875,29;573369,91;38
20884758;11026826;194;109;453;166989,58;573285,06;46
20884760;11026826;194;110;4200;167093,63;573338,80;46
20884762;11026826;194;111;8679;167079,26;573287,72;49
20884764;11026826;194;112;12541;167126,70;573188,95;49
20884767;11026826;194;113/1;586;167142,62;573301,70;52
20884769;11026826;194;113/2;2118;167183,80;573182,29;46
20884771;11026826;194;113/3;1176;167157,05;573139,68;59
20884773;11026826;194;114;1518;167075,79;573112,03;46
20884777;11026826;194;115;2069;167055,91;573107,07;46
20884780;11026826;194;116;4769;167006,04;573095,22;38
20884784;11026826;194;118;888;167051,15;573210,32;59
20884804;11026826;194;120;403;166819,49;573140,42;46
20884806;11026826;194;121;2244;166957,12;573169,66;40
20884810;11026826;194;123;1813;166916,36;573219,02;45
20884813;11026826;194;125/1;3520;166852,02;573182,57;49
20884815;11026826;194;125/2;3725;166837,58;573214,59;49
20884817;11026826;194;127;7798;166785,83;573293,33;38
20884819;11026826;194;128;1550;166752,43;573341,08;26
20883210;11026826;193;1738;9414;167505,06;570708,84;46
20883212;11026826;193;1739;2000;167543,57;570757,73;46
20883214;11026826;193;1740;6646;167573,62;570796,84;46
20883216;11026826;193;1741;6870;167630,00;570870,69;56
20883218;11026826;193;1742;5036;167513,80;570797,95;7
20883220;11026826;193;1743;2238;167565,46;570954,52;21
20883223;11026826;193;1744;8392;167557,57;570894,56;46
20883226;11026826;193;1745;3923;167509,26;570875,85;46
20883228;11026826;193;1746;19718;167431,36;570798,88;46
20883230;11026826;193;1747;12033;167350,77;570713,26;46
20883232;11026826;193;1748;4554;167308,62;570661,94;46
20883234;11026826;193;1749;5874;167281,50;570629,32;46
20883236;11026826;193;1750;5366;167247,15;570602,48;46
20883238;11026826;193;1751;3394;167452,67;570894,96;7
