199;200;5241;Nadlesk 2019;62469;458875;178;5;0;0;18;196;1;16;12,25;2020-01-01 0:00:00;Loška dolina;0; ; 
200;201;1259;Selce 2019;62400;437375;240;13;3;0;0;243;1;24;10,125;2020-01-01 0:00:00;Pivka;0; ; 
201;202;5700;Hrib – Loški Potok 2019;61400;468450;1172;80;206;0;0;1378;1;137;10,05839416;2020-01-01 0:00:00;Loški Potok;0; ; 
202;203;1074;Žirje 2019;63200;416267;89;7;0;0;9;98;1;12;8,16666667;2020-01-01 0:00:00;Sežana;0; ; 
203;204;5250;Dane 2019;63290;457170;85;0;0;0;0;85;0;5;17;2020-01-01 0:00:00;Loška dolina;0; ; 
204;205;5263;Markovec 2019;63050;460300;194;4;0;0;19;213;1;38;5,60526316;2020-01-01 0:00:00;Loška dolina;0; ; 
205;206;5579;Lipovec 2019;63262;482800;150;4;0;0;15;165;1;16;10,3125;2020-01-01 0:00:00;Ribnica;0; ; 
206;207;1416;Slavina 2019;63250;436325;223;1;12;0;0;235;1;21;11,19047619;2020-01-01 0:00:00;Postojna;0; ; 
207;208;5260;Podcerkev 2019;63255;458245;129;4;0;0;13;142;1;20;7,1;2020-01-01 0:00:00;Loška dolina;0; ; 
208;209;5572;Prigorica 2019;63250;480600;1148;68;251;0;0;1399;1;87;16,08045977;2020-01-01 0:00:00;Ribnica;0; ; 
209;210;1052;Sežana 2019;63050;412500;5338;1217;0;721;0;6059;1;226;26,80973451;2020-01-01 0:00:00;Sežana;0; ; 
210;211;6057;Uršna Sela 2019;63757;510157;277;2;2;0;0;279;1;30;9,3;2020-01-01 0:00:00;Novo mesto;0; ; 
211;212;5565;Nemška vas 2019;64133;480250;266;3;18;0;0;284;1;30;9,46666667;2020-01-01 0:00:00;Ribnica;0; ; 
212;213;5702;Mali Log 2019;64394;468244;156;0;5;0;0;161;1;18;8,94444444;2020-01-01 0:00:00;Loški Potok;0; ; 
213;214;5911;Kočevske Poljane 2019;64406;504728;81;4;0;0;8;89;1;9;9,88888889;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
214;215;970;Senadole 2019;64577;421450;62;8;0;2;0;64;1;11;5,81818182;2020-01-01 0:00:00;Divača;0; ; 
215;216;5975;Gorenje Sušice 2019;64650;507600;78;0;0;0;8;86;1;10;8,6;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
216;217;1063;Dane pri Sežani 2019;64419;413206;430;34;0;14;0;444;1;48;9,25;2020-01-01 0:00:00;Sežana;0; ; 
217;218;1020;Senožeče 2019;64250;425425;591;44;0;226;0;817;1;53;15,41509434;2020-01-01 0:00:00;Divača;0; ; 
218;219;5262;Stari Trg pri Ložu 2019;63600;459300;1378;177;764;0;0;2142;1;93;23,03225806;2020-01-01 0:00:00;Loška dolina;0; ; 
219;220;5574;Otavice 2019;64750;481975;81;2;0;0;8;89;1;15;5,93333333;2020-01-01 0:00:00;Ribnica;0; ; 
220;221;40065;Uršna Sela – Mokuta 2019;64802;509381;188;2;4;0;0;192;1;30;6,4;2020-01-01 0:00:00;Novo mesto;0; ; 
221;222;1064;Šmarje pri Sežani 2019;65139;412300;279;19;0;3;0;282;1;38;7,42105263;2020-01-01 0:00:00;Sežana;0; ; 
222;223;50010;Gorenje Jezero 2019;65050;454696;123;2;0;0;12;135;1;26;5,19230769;2020-01-01 0:00:00;Cerknica;0; ; 
223;224;6071;Pristava 2019;65400;515175;108;1;0;0;0;108;0;12;9;2020-01-01 0:00:00;Novo mesto;0; ; 
224;225;5546;Bukovica pri Ribnici 2019;65459;477532;101;1;0;0;10;111;1;11;10,09090909;2020-01-01 0:00:00;Ribnica;0; ; 
225;226;6069;Podgrad – Koroška vas 2019;65614;516007;129;1;4;0;0;133;1;14;9,5;2020-01-01 0:00:00;Novo mesto;0; ; 
226;227;50011;Dolenja vas 2019;65800;423425;145;5;0;2;0;147;1;22;6,68181818;2020-01-01 0:00:00;Divača;0; ; 
227;228;6067;Vinja vas 2019;66000;516820;118;1;0;0;0;118;0;10;11,8;2020-01-01 0:00:00;Novo mesto;0; ; 
228;229;1019;Laže 2019;66092;428000;82;8;0;0;8;90;1;14;6,42857143;2020-01-01 0:00:00;Divača;0; ; 
229;230;5543;Sajevec 2019;66600;477200;86;5;0;0;9;95;1;7;13,57142857;2020-01-01 0:00:00;Ribnica;0; ; 
230;231;6072;Veliki Cerovec 2019;66532;518414;129;1;0;0;0;129;0;11;11,72727273;2020-01-01 0:00:00;Novo mesto;0; ; 
231;232;5901;Podturn pri Dolenjskih Toplicah 2019;66473;503500;247;6;21;0;0;268;1;22;12,18181818;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
232;233;40003;Kot pri Ribnici 2019;66667;475025;84;0;0;0;8;92;1;12;7,66666667;2020-01-01 0:00:00;Ribnica;0; ; 
233;234;1073;Štorje 2019;66620;416963;313;14;0;0;31;344;1;30;11,46666667;2020-01-01 0:00:00;Sežana;0; ; 
234;235;6130;Jurna vas 2019;67050;514500;116;2;0;0;12;128;1;13;9,84615385;2020-01-01 0:00:00;Novo mesto;0; ; 
235;236;6129;Koroška vas 2019;66900;515600;122;2;0;0;12;134;1;12;11,16666667;2020-01-01 0:00:00;Novo mesto;0; ; 
236;237;6023;Sela pri Dolenjskih Toplicah 2019;67219;504015;251;20;27;0;0;278;1;26;10,69230769;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
237;238;6082;Veliki Podljuben 2019;67239;509728;74;1;0;0;0;74;0;9;8,22222222;2020-01-01 0:00:00;Novo mesto;0; ; 
238;239;1411;Prestranek 2019;66850;437675;1459;89;155;7;0;1621;1;138;11,74637681;2020-01-01 0:00:00;Postojna;0; ; 
239;240;5533;Jurjevica 2019;67100;475850;168;1;24;0;0;192;1;22;8,72727273;2020-01-01 0:00:00;Ribnica;0; ; 
240;241;5299;Lipsenj 2019;67532;455723;97;3;0;0;10;107;1;11;9,72727273;2020-01-01 0:00:00;Cerknica;0; ; 
241;242;1445;Orehek 2019;67607;434540;204;5;0;0;20;224;1;21;10,66666667;2020-01-01 0:00:00;Postojna;0; ; 
242;243;6092;Jama 2019;67564;513559;175;0;0;0;18;193;1;22;8,77272727;2020-01-01 0:00:00;Novo mesto;0; ; 
243;244;5363;Ravne na Blokah 2019;67750;465650;70;0;0;0;0;70;0;10;7;2020-01-01 0:00:00;Bloke;0; ; 
244;245;40004;Vinice 2019;67957;474743;92;0;0;0;9;101;1;14;7,21428571;2020-01-01 0:00:00;Sodražica;0; ; 
245;246;1114;Šepulje 2019;67250;411800;757;69;0;800;0;1557;1;80;19,4625;2020-01-01 0:00:00;Sežana;0; ; 
246;247;5542;Breže 2019;67900;477100;135;6;14;0;0;149;1;16;9,3125;2020-01-01 0:00:00;Ribnica;0; ; 
247;248;6020;Dolenjske Toplice 2019;67972;505009;856;90;608;0;0;1464;1;76;19,26315789;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
248;249;6100;Birčna vas 2019;67822;511750;369;14;6;0;0;375;1;39;9,61538462;2020-01-01 0:00:00;Novo mesto;0; ; 
249;250;1419;Razdrto 2019;68421;427179;166;14;0;0;17;183;1;21;8,71428571;2020-01-01 0:00:00;Postojna;0; ; 
250;251;50012;Zamostec 2019;68261;473022;122;3;6;0;0;128;1;18;7,11111111;2020-01-01 0:00:00;Sodražica;0; ; 
251;252;5560;Ribnica 2019;66554;479063;5061;520;1611;0;0;6672;1;370;18,03243243;2020-01-01 0:00:00;Ribnica;0; ; 
252;253;5298;Žerovnica 2019;68400;455700;155;2;0;0;16;171;1;17;10,05882353;2020-01-01 0:00:00;Cerknica;0; ; 
253;254;1115;Tomaj 2019;68562;411226;224;15;0;11;0;235;1;25;9,4;2020-01-01 0:00:00;Sežana;0; ; 
254;255;5229;Zapotok 2019;68608;475213;159;0;0;0;16;175;1;19;9,21052632;2020-01-01 0:00:00;Sodražica;0; ; 
255;256;6093;Stranska vas 2019;68350;513300;219;2;9;0;0;228;1;32;7,125;2020-01-01 0:00:00;Novo mesto;0; ; 
256;257;6125;Gornja Težka Voda 2019;68800;516450;94;1;0;0;9;103;1;11;9,36363636;2020-01-01 0:00:00;Novo mesto;0; ; 
257;258;1108;Dutovlje 2019;68600;409392;358;46;0;4;0;362;1;39;9,28205128;2020-01-01 0:00:00;Sežana;0; ; 
258;259;6141;Vrhe 2019;67800;519550;339;6;13;0;0;352;1;46;7,65217391;2020-01-01 0:00:00;Novo mesto;0; ; 
259;260;1423;Hruševje 2019;69000;431500;329;18;45;0;0;374;1;44;8,5;2020-01-01 0:00:00;Postojna;0; ; 
260;261;5371;Studenec na Blokah 2019;69175;464125;62;2;0;0;6;68;1;8;8,5;2020-01-01 0:00:00;Bloke;0; ; 
261;262;6015;Podhosta 2019;68350;503100;582;16;4;0;0;586;1;52;11,26923077;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
262;263;6021;Gorenje Gradišče 2019;68950;504750;75;4;0;0;8;83;1;7;11,85714286;2020-01-01 0:00:00;Dolenjske Toplice;0; ; 
263;264;5404;Sodražica 2019;68850;472025;808;31;205;0;0;1013;1;91;11,13186813;2020-01-01 0:00:00;Sodražica;0; ; 
264;265;6098;Ruperčvrh 2019;68900;512250;155;9;3;0;0;158;1;18;8,77777778;2020-01-01 0:00:00;Novo mesto;0; ; 
265;266;5537;Žlebič 2019;69300;476400;311;33;0;0;31;342;1;31;11,03225806;2020-01-01 0:00:00;Ribnica;0; ; 
266;267;1128;Kazlje 2019;69450;415450;89;3;0;0;9;98;1;13;7,53846154;2020-01-01 0:00:00;Sežana;0; ; 
267;268;6142;Zajčji Vrh pri Stopičah 2019;69673;519119;92;6;2;0;0;94;0;13;7,23076923;2020-01-01 0:00:00;Novo mesto;0; ; 
268;269;6305;Prevole 2019;69900;489250;84;2;13;0;0;97;1;11;8,81818182;2020-01-01 0:00:00;Žužemberk;0; ; 
269;270;6122;Verdun 2019;69450;516700;584;18;53;0;0;637;1;51;12,49019608;2020-01-01 0:00:00;Novo mesto;0; ; 
270;271;40005;Hrenovice – Dilce 2019;69815;433270;160;12;3;0;0;163;1;20;8,15;2020-01-01 0:00:00;Postojna;0; ; 
271;272;5300;Grahovo 2019;69769;455645;489;30;22;0;0;511;1;41;12,46341463;2020-01-01 0:00:00;Cerknica;0; ; 
272;273;1418;Veliko Ubeljsko 2019;70150;428350;92;1;0;0;9;101;1;13;7,76923077;2020-01-01 0:00:00;Postojna;0; ; 
273;274;5367;Nova vas 2019;69850;462000;352;27;0;0;35;387;1;49;7,89795918;2020-01-01 0:00:00;Bloke;0; ; 
274;275;6083;Vrh pri Ljubnu 2019;70136;509479;79;0;0;0;0;79;0;7;11,28571429;2020-01-01 0:00:00;Novo mesto;0; ; 
275;276;6143;Veliki Orehek 2019;70162;517963;89;2;1;0;0;90;1;8;11,25;2020-01-01 0:00:00;Novo mesto;0; ; 
276;277;6128;Dolnja Težka voda 2019;69950;515000;582;65;34;0;0;616;1;59;10,44067797;2020-01-01 0:00:00;Novo mesto;0; ; 
277;278;1448;Goriče 2019;70208;432708;82;0;0;0;8;90;1;12;7,5;2020-01-01 0:00:00;Postojna;0; ; 
278;279;5407;Žimarice 2019;70450;469600;225;0;7;0;0;232;1;25;9,28;2020-01-01 0:00:00;Sodražica;0; ; 
279;280;1080;Veliki Dol 2019;70389;403406;122;18;0;0;12;134;1;18;7,44444444;2020-01-01 0:00:00;Sežana;0; ; 
280;281;5284;Dolenje Jezero 2019;70439;450511;236;14;0;0;24;260;1;18;14,44444444;2020-01-01 0:00:00;Cerknica;0; ; 
281;282;6079;Pogance 2019;70483;514250;69;0;0;0;7;76;1;9;8,44444444;2020-01-01 0:00:00;Novo mesto;0; ; 
282;283;50013;Skopo 2019;70600;408920;135;2;0;0;14;149;1;20;7,45;2020-01-01 0:00:00;Sežana;0; ; 
283;284;5285;Martinjak 2019;70435;453859;299;6;0;0;30;329;1;33;9,96969697;2020-01-01 0:00:00;Cerknica;0; ; 
284;285;1079;Pliskovica 2019;70569;405688;219;10;0;0;22;241;1;26;9,26923077;2020-01-01 0:00:00;Sežana;0; ; 
285;286;1447;Hrašče 2019;70658;434599;395;20;3;0;0;398;1;37;10,75675676;2020-01-01 0:00:00;Postojna;0; ; 
286;287;1455;Hrenovice 2019;70900;433910;99;6;0;0;10;109;1;10;10,9;2020-01-01 0:00:00;Postojna;0; ; 
287;288;6133;Gabrje 2019;70369;521510;621;29;32;0;0;653;1;60;10,88333333;2020-01-01 0:00:00;Novo mesto;0; ; 
288;289;6323;Lopata 2019;71032;492568;86;3;0;0;9;95;1;11;8,63636364;2020-01-01 0:00:00;Žužemberk;0; ; 
289;290;6160;Velika Hrušica 2019;71162;519463;76;1;0;0;8;84;1;8;10,5;2020-01-01 0:00:00;Novo mesto;0; ; 
290;291;1121;Avber 2019;71300;412675;101;3;0;1;0;102;1;18;5,66666667;2020-01-01 0:00:00;Sežana;0; ; 
291;292;1449;Postojna 2019;70200;439300;9260;1287;1982;136;0;11378;1;294;38,70068027;2020-01-01 0:00:00;Postojna;0; ; 
292;293;40006;Veliki Otok 2019;71347;438035;149;0;437;0;0;586;1;34;17,23529412;2020-01-01 0:00:00;Postojna;0; ; 
293;294;5318;Velike Bloke 2019;71300;459950;208;61;0;0;21;229;1;34;6,73529412;2020-01-01 0:00:00;Bloke;0; ; 
294;295;1117;Kopriva 2019;71603;409624;188;1;0;0;19;207;1;19;10,89473684;2020-01-01 0:00:00;Sežana;0; ; 
295;296;6074;Vavta vas 2019;71160;506537;2606;135;390;0;0;2996;1;236;12,69491525;2020-01-01 0:00:00;Straža;0; ; 
296;297;1122;Ponikve – Križ 2019;72077;412045;132;2;0;0;13;145;1;22;6,59090909;2020-01-01 0:00:00;Sežana;0; ; 
297;298;6146;Veliki Slatnik 2019;72262;518181;124;2;0;0;12;136;1;18;7,55555556;2020-01-01 0:00:00;Novo mesto;0; ; 
298;299;1281;Orehovica – Podbreg 2019;72450;420100;164;6;13;0;0;177;1;14;12,64285714;2020-01-01 0:00:00;Vipava;0; ; 
299;300;5290;Zelše 2019;72450;448117;98;1;0;0;10;108;1;12;9;2020-01-01 0:00:00;Cerknica;0; ; 
300;301;1461;Zagon 2019;72564;436371;154;3;0;0;15;169;1;14;12,07142857;2020-01-01 0:00:00;Postojna;0; ; 
301;302;50014;Velike Poljane 2019;72614;475950;99;3;0;0;10;109;1;11;9,90909091;2020-01-01 0:00:00;Ribnica;0; ; 
302;303;6103;Češča vas 2019;72250;509550;336;38;16;0;0;352;1;45;7,82222222;2020-01-01 0:00:00;Novo mesto;0; ; 
303;304;40007;Straža 2019;72661;507143;411;9;21;0;0;432;1;28;15,42857143;2020-01-01 0:00:00;Straža;0; ; 
304;305;1429;Šmihel pod Nanosom 2019;72882;431950;181;13;0;0;18;199;1;22;9,04545455;2020-01-01 0:00:00;Postojna;0; ; 
305;306;6358;Podgozd 2019;73025;497650;83;4;0;0;0;83;0;12;6,91666667;2020-01-01 0:00:00;Žužemberk;0; ; 
306;307;5286;Cerknica 2019;72297;450694;4309;474;394;0;0;4703;1;219;21,47488584;2020-01-01 0:00:00;Cerknica;0; ; 
307;308;50015;Mihovo 2019;73450;525900;99;1;0;0;0;99;0;12;8,25;2020-01-01 0:00:00;Šentjernej;0; ; 
308;309;50016;Češča vas – Prečna 2019;73423;510550;385;54;32;0;0;417;1;14;29,78571429;2020-01-01 0:00:00;Novo mesto;0; ; 
309;310;6371;Veliki Lipovec 2019;73650;502400;100;0;0;0;0;100;0;10;10;2020-01-01 0:00:00;Žužemberk;0; ; 
310;311;1081;Volčji Grad 2019;73700;403250;78;3;0;0;8;86;1;16;5,375;2020-01-01 0:00:00;Komen;0; ; 
311;312;1280;Poreče 2019;73126;420538;604;31;125;0;0;729;1;55;13,25454545;2020-01-01 0:00:00;Vipava;0; ; 
312;313;40008;Cerov log 2019;73592;524917;134;2;0;0;13;147;1;12;12,25;2020-01-01 0:00:00;Šentjernej;0; ; 
313;314;50017;Mala Slevica 2019;73935;471450;91;1;0;0;9;100;1;13;7,69230769;2020-01-01 0:00:00;Velike Lašče;0; ; 
314;315;6145;Potov Vrh 2019;73780;518215;152;10;0;0;0;152;0;20;7,6;2020-01-01 0:00:00;Novo mesto;0; ; 
315;316;50018;Dolenji Suhadol 2019;73700;522100;157;2;0;0;16;173;1;26;6,65384615;2020-01-01 0:00:00;Novo mesto;0; ; 
316;317;1083;Gorjansko 2019;73989;400411;285;20;0;2;0;287;1;31;9,25806452;2020-01-01 0:00:00;Komen;0; ; 
317;318;1277;Podraga 2019;74150;418700;339;6;0;0;34;373;1;26;14,34615385;2020-01-01 0:00:00;Vipava;0; ; 
318;319;6357;Dvor 2019;73864;497691;514;15;87;0;0;601;1;44;13,65909091;2020-01-01 0:00:00;Žužemberk;0; ; 
319;320;5417;Dvorska vas 2019;74120;472430;96;4;0;0;10;106;1;11;9,63636364;2020-01-01 0:00:00;Velike Lašče;0; ; 
320;321;6308;Visejec 2019;74100;490250;69;0;0;0;7;76;1;10;7,6;2020-01-01 0:00:00;Žužemberk;0; ; 
321;322;6156;Velike Brusnice 2019;73912;520490;485;11;39;0;0;524;1;48;10,91666667;2020-01-01 0:00:00;Novo mesto;0; ; 
322;323;1078;Gabrovica pri Komnu 2019;74330;405500;113;13;0;0;11;124;1;10;12,4;2020-01-01 0:00:00;Komen;0; ; 
323;324;50019;Velika Slevica 2019;74570;471450;77;18;0;0;8;85;1;10;8,5;2020-01-01 0:00:00;Velike Lašče;0; ; 
324;325;1144;Hruševica 2019;74712;409327;148;10;0;12;0;160;1;13;12,30769231;2020-01-01 0:00:00;Komen;0; ; 
325;326;6105;Prečna 2019;74250;509800;351;16;33;0;0;384;1;29;13,24137931;2020-01-01 0:00:00;Novo mesto;0; ; 
326;327;11420;Gorenje Vrhpolje 2019;74409;525868;322;4;0;0;32;354;1;34;10,41176471;2020-01-01 0:00:00;Šentjernej;0; ; 
327;328;6195;Petelinjek 2019;74550;517475;220;6;5;0;0;225;1;25;9;2020-01-01 0:00:00;Novo mesto;0; ; 
328;329;6381;Srednji Lipovec 2019;75007;500279;69;0;0;0;7;76;1;7;10,85714286;2020-01-01 0:00:00;Žužemberk;0; ; 
329;330;6149;Smolenja vas 2019;73450;515600;978;104;493;0;0;1471;1;113;13,01769911;2020-01-01 0:00:00;Novo mesto;0; ; 
330;331;50020;Orehovica 2019;74578;524094;219;3;0;0;22;241;1;36;6,69444444;2020-01-01 0:00:00;Šentjernej;0; ; 
331;332;6355;Sadinja vas pri Dvoru 2019;74750;497500;376;8;2;0;0;378;1;43;8,79069767;2020-01-01 0:00:00;Žužemberk;0; ; 
332;333;1146;Tupelče 2019;75176;407979;245;7;0;1;0;246;1;34;7,23529412;2020-01-01 0:00:00;Komen;0; ; 
333;334;1034;Brestovica pri Komnu 2019;75372;393567;108;5;0;1;0;109;1;18;6,05555556;2020-01-01 0:00:00;Komen;0; ; 
334;335;1150;Kobdilj 2019;75250;411150;157;5;0;1;0;158;1;30;5,26666667;2020-01-01 0:00:00;Komen;0; ; 
335;336;5320;Begunje pri Cerknici 2019;74950;452450;900;30;28;0;0;928;1;112;8,28571429;2020-01-01 0:00:00;Cerknica;0; ; 
336;337;50021;Dolenje Vrhpolje 2019;75391;526344;116;1;0;0;12;128;1;17;7,52941176;2020-01-01 0:00:00;Šentjernej;0; ; 
337;338;1468;Belsko 2019;75421;434783;211;2;0;0;21;232;1;22;10,54545455;2020-01-01 0:00:00;Postojna;0; ; 
338;339;6354;Trebča vas 2019;75495;497041;73;0;0;0;0;73;0;11;6,63636364;2020-01-01 0:00:00;Žužemberk;0; ; 
339;340;6209;Sela pri Ratežu 2019;75050;518488;412;30;27;0;0;439;1;45;9,75555556;2020-01-01 0:00:00;Novo mesto;0; ; 
340;341;11222;Gorenja Stara vas 2019;75500;524350;103;3;0;0;10;113;1;14;8,07142857;2020-01-01 0:00:00;Šentjernej;0; ; 
341;342;6289;Kompolje 2019;74750;478350;395;6;16;0;0;411;1;41;10,02439024;2020-01-01 0:00:00;Dobrepolje;0; ; 
342;343;6602;Brezov dol 2019;75562;488579;147;0;0;0;15;162;1;24;6,75;2020-01-01 0:00:00;Ivančna Gorica;0; ; 
343;344;1301;Manče 2019;75585;417885;152;1;1;0;0;153;1;18;8,5;2020-01-01 0:00:00;Vipava;0; ; 
344;345;1303;Goče 2019;75817;416750;179;3;8;0;0;187;1;15;12,46666667;2020-01-01 0:00:00;Vipava;0; ; 
345;346;6284;Podgora 2019;75750;477300;109;3;1;0;0;110;1;13;8,46153846;2020-01-01 0:00:00;Dobrepolje;0; ; 
346;347;6189;Gumberk 2019;75910;518320;79;6;18;0;0;97;1;10;9,7;2020-01-01 0:00:00;Novo mesto;0; ; 
347;348;1093;Komen 2019;75550;402950;598;32;0;66;0;664;1;67;9,91044776;2020-01-01 0:00:00;Komen;0; ; 
348;349;5283;Rakek 2019;74650;446825;2953;141;114;0;0;3067;1;240;12,77916667;2020-01-01 0:00:00;Cerknica;0; ; 
349;350;50168;Vrbovce 2019;75950;527720;89;0;0;0;9;98;1;10;9,8;2020-01-01 0:00:00;Šentjernej;0; ; 
350;351;50022;Orehovec 2019;75835;533000;144;2;0;0;0;144;0;20;7,2;2020-01-01 0:00:00;Kostanjevica na Krki;0; ; 
351;352;1143;Štanjel 2019;75917;410455;363;23;0;1;0;364;1;43;8,46511628;2020-01-01 0:00:00;Komen;0; ; 
352;353;1470;Bukovje 2019;75772;433476;190;5;5;0;0;195;1;27;7,22222222;2020-01-01 0:00:00;Postojna;0; ; 
353;354;1474;Studeno 2019;75931;436473;277;7;21;0;0;298;1;26;11,46153846;2020-01-01 0:00:00;Postojna;0; ; 
354;355;6192;Dolenja vas – Otočec 2019;76200;517500;90;2;0;0;9;99;1;8;12,375;2020-01-01 0:00:00;Novo mesto;0; ; 
355;356;1031;Sela na Krasu 2019;76188;392955;144;8;0;0;14;158;1;21;7,52380952;2020-01-01 0:00:00;Miren – Kostanjevica;0; ; 
356;357;11699;Črneča vas 2019;76250;535950;119;0;0;0;12;131;1;15;8,73333333;2020-01-01 0:00:00;Kostanjevica na Krki;0; ; 
357;358;6547;Ambrus 2019;76150;486200;237;6;7;0;0;244;1;39;6,25641026;2020-01-01 0:00:00;Ivančna Gorica;0; ; 
358;359;6198;Otočec – Dolenja vas 2019;76400;516550;120;2;5;0;0;125;1;12;10,41666667;2020-01-01 0:00:00;Novo mesto;0; ; 
359;360;11221;Loka – Šentjernej 2019;76350;524100;98;2;0;0;0;98;0;10;9,8;2020-01-01 0:00:00;Šentjernej;0; ; 
360;361;6164;Hudo 2019;76517;510883;64;1;0;0;6;70;1;6;11,66666667;2020-01-01 0:00:00;Novo mesto;0; ; 
361;362;11429;Šmarje 2019;76156;526920;265;11;0;0;27;292;1;33;8,84848485;2020-01-01 0:00:00;Šentjernej;0; ; 
362;363;40010;Oštrc 2019;76550;534703;99;1;0;0;0;99;0;15;6,6;2020-01-01 0:00:00;Kostanjevica na Krki;0; ; 
363;364;1094;Sveto 2019;76550;401856;133;7;0;0;13;146;1;17;8,58823529;2020-01-01 0:00:00;Komen;0; ; 
364;365;1473;Strmca 2019;76660;438230;82;2;0;0;8;90;1;10;9;2020-01-01 0:00:00;Postojna;0; ; 
365;366;6115;Novo mesto 2019;72200;513650;22035;2767;19004;0;0;41039;1;1134;36,18959436;2020-01-01 0:00:00;Novo mesto;0; ; 
366;367;1300;Lože 2019;76510;417783;216;5;15;0;0;231;1;20;11,55;2020-01-01 0:00:00;Vipava;0; ; 
367;368;6339;Žužemberk 2019;76358;494991;1069;58;175;0;0;1244;1;100;12,44;2020-01-01 0:00:00;Žužemberk;0; ; 
368;369;11071;Dolenje Mokro Polje 2019;76744;521938;151;3;0;0;15;166;1;16;10,375;2020-01-01 0:00:00;Šentjernej;0; ; 
369;370;1042;Vojščica 2019;76550;396550;202;14;0;0;20;222;1;33;6,72727273;2020-01-01 0:00:00;Miren – Kostanjevica;0; ; 
370;371;1478;Planina 2019;75850;441450;735;75;18;0;0;753;1;76;9,90789474;2020-01-01 0:00:00;Postojna;0; ; 
371;372;5468;Velike Lašče 2019;76577;472110;547;18;0;0;55;602;1;52;11,57692308;2020-01-01 0:00:00;Velike Lašče;0; ; 
372;373;6329;Budganja vas 2019;76912;493227;88;1;0;0;0;88;0;13;6,76923077;2020-01-01 0:00:00;Žužemberk;0; ; 
373;374;6384;Goriška vas 2019;77100;506975;82;0;0;0;0;82;0;10;8,2;2020-01-01 0:00:00;Mirna Peč;0; ; 
374;375;6178;Gorenje Kamence 2019;76800;511250;111;5;0;0;11;122;1;15;8,13333333;2020-01-01 0:00:00;Novo mesto;0; ; 
375;376;6286;Bruhanja vas 2019;77093;477321;118;10;0;0;12;130;1;14;9,28571429;2020-01-01 0:00:00;Dobrepolje;0; ; 
376;377;6406;Jablan 2019;77112;507813;144;6;0;0;14;158;1;16;9,875;2020-01-01 0:00:00;Mirna Peč;0; ; 
377;378;6194;Otočec 2019;76864;517378;757;34;88;0;0;845;1;43;19,65116279;2020-01-01 0:00:00;Novo mesto;0; ; 
378;379;11428;Dolenja Stara vas 2019;77133;527883;168;2;0;0;17;185;1;18;10,27777778;2020-01-01 0:00:00;Šentjernej;0; ; 
379;380;5276;Ivanje Selo 2019;77050;445679;205;4;0;0;21;226;1;35;6,45714286;2020-01-01 0:00:00;Cerknica;0; ; 
380;381;6279;Podpeč – Videm 2019;77386;476050;123;4;0;0;12;135;1;11;12,27272727;2020-01-01 0:00:00;Dobrepolje;0; ; 
381;382;6288;Zagorica 2019;77650;478200;181;4;0;0;18;199;1;19;10,47368421;2020-01-01 0:00:00;Dobrepolje;0; ; 
382;383;50023;Črešnjice 2019;77625;516150;67;0;0;0;0;67;0;8;8,375;2020-01-01 0:00:00;Novo mesto;0; ; 
383;384;1283;Gaberje 2019;77700;413650;180;3;1;0;0;181;1;18;10,05555556;2020-01-01 0:00:00;Ajdovščina;0; ; 
384;385;40011;Pušče 2019;77800;471400;68;2;0;0;7;75;1;10;7,5;2020-01-01 0:00:00;Velike Lašče;0; ; 
385;386;6405;Šranga 2019;77700;508350;141;4;0;0;14;155;1;13;11,92307692;2020-01-01 0:00:00;Mirna Peč;0; ; 
386;387;1302;Slap pri Vipavi 2019;77763;417639;401;45;25;0;0;426;1;38;11,21052632;2020-01-01 0:00:00;Vipava;0; ; 
387;388;6208;Lutrško Selo 2019;77900;519100;157;3;0;0;16;173;1;14;12,35714286;2020-01-01 0:00:00;Novo mesto;0; ; 
388;389;11226;Gorenje Gradišče pri Šentjerneju 2019;77700;522975;180;2;0;0;18;198;1;23;8,60869565;2020-01-01 0:00:00;Šentjernej;0; ; 
389;390;6184;Ždinja vas 2019;77463;514015;259;11;27;0;0;286;1;36;7,94444444;2020-01-01 0:00:00;Novo mesto;0; ; 
390;391;11709;Kostanjevica na Krki 2019;77900;532900;760;40;0;0;76;836;1;60;13,93333333;2020-01-01 0:00:00;Kostanjevica na Krki;0; ; 
391;392;5466;Male Lašče 2019;78250;471600;214;8;0;0;21;235;1;25;9,4;2020-01-01 0:00:00;Velike Lašče;0; ; 
392;393;11424;Šentjernej 2019;77750;526625;2177;93;586;0;0;2763;1;236;11,70762712;2020-01-01 0:00:00;Šentjernej;0; ; 
393;394;1100;Škrbina 2019;78300;402100;149;14;0;1;0;150;1;19;7,89473684;2020-01-01 0:00:00;Komen;0; ; 
394;395;1566;Spodnja Branica 2019;78250;409350;131;1;4;0;0;135;1;16;8,4375;2020-01-01 0:00:00;Nova Gorica;0; ; 
395;396;16501;Videm 2019;78320;476777;439;103;216;0;0;655;1;44;14,88636364;2020-01-01 0:00:00;Dobrepolje;0; ; 
