461;239;6310;ŠMIHEL PRI ŽUŽEMBERKU;18;13;6310;ŠMIHEL PRI ŽUŽEMBERKU
462;160;1283;GABERJE;11;15;1283;GABERJE
463;143;1100;ŠKRBINA;13;11;1100;ŠKRBINA
464;64;6532;KAL;6;11;6532;KAL
465;160;5276;IVANJE SELO;17;9;5276;IVANJE SELO
466;131;6279;PODPEČ;6;22;6279;PODPEČ
467;82;1473;STRMCA;4;20;1473;STRMCA
468;58;6572;ZAGRADEC;6;10;50278;Zagradec2
469;98;1794;GRČAREVEC;6;16;50100;Grčarevec1
470;64;1794;GRČAREVEC;7;9;1794;GRČAREVEC
471;66;1299;LOŽE;3;22;1299;LOŽE
472;75;1797;JAKOVICA;5;15;1797;JAKOVICA
473;70;5469;VELIKE LAŠČE;6;12;5469;VELIKE LAŠČE
474;61;1302;SLAP;3;20;50071;Slap1
475;62;5324;DOBEC;7;9;5324;DOBEC
476;336;1302;SLAP;19;18;1302;SLAP
477;101;5466;RAŠICA;10;10;5466;RAŠICA
478;57;6283;PODGORICA;5;11;6283;PODGORICA
479;93;5466;RAŠICA;6;16;50226;Rašica1
480;398;16501;VIDEM;28;14;16501;VIDEM
481;70;1313;PLANINA;4;18;1313;PLANINA
482;58;5464;VELIKI OSOLNIK;5;12;5464;VELIKI OSOLNIK
483;404;6426;PONIKVE;28;14;6426;PONIKVE
484;289;1560;BRANIK;18;16;1560;BRANIK
485;197;1795;LAZE;19;10;1795;LAZE
486;129;16502;VIDEM;8;16;16502;VIDEM
487;59;6295;HOČEVJE;6;10;6295;HOČEVJE
488;103;1566;SPODNJA BRANICA;7;15;1566;SPODNJA BRANICA
489;67;1317;PLANINA;5;13;1317;PLANINA
490;91;5466;RAŠICA;7;13;50227;Rašica2
491;264;1038;KOSTANJEVICA NA KRASU;16;16;1038;KOSTANJEVICA NA KRASU
492;117;1297;ŠMARJE;9;13;1297;ŠMARJE
493;200;5503;RAŠICA;16;12;5503;RAŠICA
494;99;1090;LIPA;10;10;1090;LIPA
495;146;1044;TEMNICA;10;15;1044;TEMNICA
496;79;1284;ZAVINO;6;13;1284;ZAVINO
497;387;1024;OPATJE SELO;24;16;1024;OPATJE SELO
498;89;1295;VRTOVČE;8;11;1295;VRTOVČE
499;221;6285;ZDENSKA VAS;17;13;6285;ZDENSKA VAS
500;66;6342;REBER;4;16;6342;REBER
501;278;6280;CESTA;19;15;6280;CESTA
502;56;6345;ZALISEC;3;19;6345;ZALISEC
503;73;1025;LOKVICA;6;12;1025;LOKVICA
504;87;1320;ZEMONO;8;11;1320;ZEMONO
505;220;1322;DUPLJE;18;12;1322;DUPLJE
506;234;1315;PLANINA;18;13;1315;PLANINA
507;59;6753;PRESKA PRI DOBRNIČU;5;12;6753;PRESKA PRI DOBRNIČU
508;163;6278;PREDSTRUGE;12;14;6278;PREDSTRUGE
509;64;6609;ČEŠNJICE PRI ZAGRADCU;4;16;6609;ČEŠNJICE PRI ZAGRADCU
510;226;6572;ZAGRADEC;18;13;6572;ZAGRADEC
511;71;6640;VRH PRI KRIŽU;4;18;6640;VRH PRI KRIŽU
512;101;6543;VELIKO GLOBOKO;10;10;6543;VELIKO GLOBOKO
513;229;5062;ČUŠPERK;22;10;5062;ČUŠPERK
514;144;1287;BRJE;13;11;1287;BRJE
515;125;1292;TEVČE;12;10;1292;TEVČE
516;326;1309;BUDANJE;21;16;1309;BUDANJE
517;72;1314;DOLENJE;6;12;1314;DOLENJE
518;356;1298;VELIKE ŽABLJE;16;22;1298;VELIKE ŽABLJE
519;97;6593;GABROVKA PRI ZAGRADCU;10;10;6593;GABROVKA PRI ZAGRADCU
520;341;1585;TABOR;16;21;50091;Tabor1
521;71;1434;PODKRAJ;6;12;1434;PODKRAJ
522;66;1796;LAZE;7;9;1796;LAZE
523;115;5138;ZAPOTOK;11;10;5138;ZAPOTOK
524;59;0; ;9;7;50704;GRADEŽ
525;61;5078;MALA ILOVA GORA;5;12;5078;MALA ILOVA GORA
526;63;1563;BRANIK;5;13;1563;BRANIK
527;287;1560;BRANIK;16;18;50088;Branik1
528;137;1560;BRANIK;12;11;50089;Branik2
529;85;1561;PRESERJE;7;12;50090;Preserje1
530;79;1033;MIREN;2;40;50063;Miren1
531;1834;1033;MIREN;91;20;1033;MIREN
532;79;5501;TURJAK;7;11;5501;TURJAK
533;53;6543;VELIKO GLOBOKO;6;9;50276;Veliko Globoko1
534;221;1435;PODKRAJ;9;25;1435;PODKRAJ
535;149;6527;VELIKE LESE;13;11;6527;VELIKE LESE
536;327;1282;USTJE;15;22;1282;USTJE
537;50;1489;RENČE;5;10;50077;Renče1
538;472;1321;BUDANJE;30;16;1321;BUDANJE
539;8955;1867;LOGATEC;310;29;1867;LOGATEC
540;177;5174;GOLO;17;10;5174;GOLO
541;52;20479;VIRJE;7;7;20479;VIRJE
542;192;1561;PRESERJE;12;16;1561;PRESERJE
543;82;6583;KITNI VRH;8;10;6583;KITNI VRH
544;52;6763;ZAGORICA PRI DOBRNIČU;4;13;6763;ZAGORICA PRI DOBRNIČU
545;102;6480;PODBUKOVJE;11;9;6480;PODBUKOVJE
546;61;1289;BRJE;6;10;1289;BRJE
547;192;1344;VRTOVIN;17;11;1344;VRTOVIN
548;429;1276;MALE ŽABLJE;24;18;1276;MALE ŽABLJE
549;220;1348;PLAČE;15;15;1348;PLAČE
550;81;1318;SANABOR;6;14;1318;SANABOR
551;91;1431;VIŠNJE;6;15;1431;VIŠNJE
552;102;20478;GABROVČEC;8;13;20478;GABROVČEC
553;6534;1334;ŽAPUŽE;166;39;1334;ŽAPUŽE
554;58;1312;DOLGA POLJANA;6;10;1312;DOLGA POLJANA
555;159;1339;DOBRAVLJE;9;18;50073;Dobravlje1
556;425;1324;SELO;21;20;1324;SELO
557;232;1339;DOBRAVLJE;14;17;1339;DOBRAVLJE
558;235;1360;DOLGA POLJANA;13;18;1360;DOLGA POLJANA
559;449;1409;COL;34;13;1409;COL
560;85;5183;VISOKO;7;12;5183;VISOKO
561;164;6488;KRŠKA VAS;14;12;6488;KRŠKA VAS
562;59;5501;TURJAK;5;12;50229;Turjak1
563;51;6732;KNEŽJA VAS;4;13;6732;KNEŽJA VAS
564;61;6734;LUŽA;6;10;6734;LUŽA
565;103;1578;SAKSID;7;15;1578;SAKSID
566;91;1867;LOGATEC;6;15;50102;Logatec1
567;50;0; ;3;17;50705;Dobravlje2
568;1079;1518;RENČE;63;17;1518;RENČE
569;73;1518;RENČE;4;18;50085;Renče2
570;137;1590;PRESERJE;7;20;1590;PRESERJE
571;94;5092;ŽELEZNICA;10;9;5092;ŽELEZNICA
572;69;6488;KRŠKA VAS;6;12;50273;Krška vas1
573;67;1351;VIPAVSKI KRIŽ;5;13;1351;VIPAVSKI KRIŽ
574;51;6559;SUŠICA;4;13;6559;SUŠICA
575;63;6597;LUČARJEV KAL;6;10;6597;LUČARJEV KAL
576;962;1585;TABOR;44;22;1585;TABOR
577;489;1352;CESTA;25;20;1352;CESTA
578;96;5143;RAKITNA;13;7;50214;Rakitna1
579;210;5054;VELIKA RAČNA;14;15;50212;Velika Račna
580;69;6478;TREBNJA GORICA;7;10;6478;TREBNJA GORICA
581;55;6766;LOKVE PRI DOBRNIČU;4;14;6766;LOKVE PRI DOBRNIČU
582;420;1582;ZALOŠČE;24;18;1582;ZALOŠČE
583;96;1410;ŽAGOLIČ;9;11;1410;ŽAGOLIČ
584;64;6502;ZNOJILE PRI KRKI;6;11;6502;ZNOJILE PRI KRKI
585;143;6715;GORENJE SELCE;14;10;6715;GORENJE SELCE
586;72;1536;RENČE;4;18;1536;RENČE
587;75;1489;RENČE;5;15;1489;RENČE
588;275;1574;GRADIŠČE NAD PRVAČINO;17;16;1574;GRADIŠČE NAD PRVAČINO
589;120;4867;NIŽEVEC;8;15;50204;Niževec1
590;327;5177;VELIKI LOČNIK;28;12;5177;VELIKI LOČNIK
591;70;6677;SELA PRI ŠUMBERKU;6;12;6677;SELA PRI ŠUMBERKU
592;306;1518;RENČE;19;16;50086;Renče3
593;194;5143;RAKITNA;20;10;5143;RAKITNA
594;69;1496;RENČE;8;9;1496;RENČE
595;272;1337;SKRILJE;20;14;1337;SKRILJE
596;1170;1586;PRVAČINA;62;19;1586;PRVAČINA
597;65;5172;GOLO;7;9;50217;Golo1
598;242;5172;GOLO;18;13;5172;GOLO
599;307;1326;BATUJE;21;15;1326;BATUJE
600;285;1365;AJDOVŠČINA;12;24;1365;AJDOVŠČINA
601;177;5054;VELIKA RAČNA;16;11;5054;VELIKA RAČNA
602;301;6511;MULJAVA;22;14;6511;MULJAVA
603;1142;1036;BILJE;67;17;1036;BILJE
604;76;5142;RAKITNA;5;15;5142;RAKITNA
605;170;1492;ŠEMPETER PRI GORICI;12;14;50078;Šempeter pri Gorici1
606;307;1345;VRTOVIN;22;14;1345;VRTOVIN
607;51;4866;OHONICA;5;10;4866;OHONICA
608;50;1586;PRVAČINA;4;12;50092;Prvačina1
609;419;1332;ČRNIČE;27;16;1332;ČRNIČE
610;150;1492;ŠEMPETER PRI GORICI;10;15;50079;Šempeter pri Gorici2
611;148;1342;KAMNJE;12;12;1342;KAMNJE
612;718;1349;LOKAVEC;46;16;1349;LOKAVEC
613;57;1867;LOGATEC;5;11;50103;Logatec2
614;118;4867;NIŽEVEC;12;10;4867;NIŽEVEC
615;82;4857;ZABOČEVO;3;27;4857;ZABOČEVO
616;178;1354;STOMAŽ;14;13;1354;STOMAŽ
617;169;1323;MALOVŠE;13;13;1323;MALOVŠE
618;131;5051;ZAGRADEC PRI GROSUPLJEM;14;9;50211;Zagradec pri Grosupljem
619;120;5082;LUČE;12;10;50213;Luče1
620;93;6622;HRASTOV DOL;7;13;6622;HRASTOV DOL
621;99;4865;BOROVNICA;7;14;4865;BOROVNICA
622;3110;16466;GORIČICA POD KRIMOM;156;20;16466;GORIČICA POD KRIMOM
623;50;0; ;5;10;50706;SAD
624;2501;1490;VRTOJBA;98;26;1490;VRTOJBA
625;124;1323;MALOVŠE;6;21;50072;Malovše1
626;172;5082;LUČE;14;12;5082;LUČE
627;107;1492;ŠEMPETER PRI GORICI;7;15;50080;Šempeter pri Gorici3
628;211;1549;VOGRSKO;23;9;1549;VOGRSKO
629;449;1492;ŠEMPETER PRI GORICI;28;16;50081;Šempeter pri Gorici4
630;221;1573;VOGRSKO;21;11;1573;VOGRSKO
631;64;1364;LOKAVEC;3;21;1364;LOKAVEC
632;50;0; ;5;10;50707;OSLICA
633;1075;5116;ŠT. JURIJ;75;14;5116;ŠT. JURIJ
634;62;6528;GORENJA VAS;7;9;6528;GORENJA VAS
635;221;1335;LOKAVEC;13;17;1335;LOKAVEC
636;338;1812;ČRNI VRH;18;19;1812;ČRNI VRH
637;504;5118;SPODNJA SLIVNICA;28;18;5118;SPODNJA SLIVNICA
638;1266;16391;GRADIŠČE NAD PIJAVO GORICO;88;14;16391;GRADIŠČE NAD PIJAVO GORICO
639;81;1878;HOTEDRŠICA;8;10;50104;Hotedršica1
640;328;5173;ŠKRILJE;26;13;5173;ŠKRILJE
641;222;5201;ŽELIMLJE;14;16;5201;ŽELIMLJE
642;334;5051;ZAGRADEC PRI GROSUPLJEM;22;15;5051;ZAGRADEC PRI GROSUPLJEM
643;205;6680;ZAGORICA PRI VELIKEM GABRU;17;12;6680;ZAGORICA PRI VELIKEM GABRU
644;57;1608;VITOVLJE;5;11;1608;VITOVLJE
645;72;6500;VELIKO ČRNELO;6;12;6500;VELIKO ČRNELO
646;97;1492;ŠEMPETER PRI GORICI;7;14;50082;Šempeter pri Gorici5
647;452;1596;VITOVLJE;26;17;50093;Vitovlje1
648;101;6638;PODBORŠT;9;11;6638;PODBORŠT
649;83;6482;SPODNJA DRAGA;7;12;6482;SPODNJA DRAGA
650;103;1492;ŠEMPETER PRI GORICI;10;10;50083;Šempeter pri Gorici6
651;100;5190;IŠKA VAS;10;10;50218;Iška vas1
652;56;6586;VELIKE PECE;4;14;6586;VELIKE PECE
653;66;5192;ŠKRILJE;6;11;50219;Škrilje1
654;151;5146;STRAHOMER;11;14;5146;STRAHOMER
655;53;6443;NOVA VAS;3;18;6443;NOVA VAS
656;142;6673;PRISTAVICA PRI VEL. GABRU;16;9;6673;PRISTAVICA PRI VEL. GABRU
657;82;6719;ŠENTLOVRENC;7;12;50279;Šentlovrenc1
658;146;6749;VELIKA LOKA;10;15;6749;VELIKA LOKA
659;3518;1492;ŠEMPETER PRI GORICI;106;33;1492;ŠEMPETER PRI GORICI
660;444;1878;HOTEDRŠICA;31;14;1878;HOTEDRŠICA
661;173;6624;DOB PRI ŠENTVIDU;11;16;6624;DOB PRI ŠENTVIDU
662;123;20480;ŠKRJANKA;11;11;20480;ŠKRJANKA
663;213;6525;STRANSKA VAS OB VIŠNJICI;12;18;6525;STRANSKA VAS OB VIŠNJICI
664;55;1807;PREDGRIŽE;7;8;1807;PREDGRIŽE
665;90;5192;ŠKRILJE;6;15;5192;ŠKRILJE
666;177;6493;STRANSKA VAS OB VIŠNJICI;18;10;6493;STRANSKA VAS OB VIŠNJICI
667;50;0; ;2;25;50708;ARTIŽA VAS
668;868;1596;VITOVLJE;44;20;1596;VITOVLJE
669;65;1596;VITOVLJE;5;13;50094;Vitovlje2
670;68;1812;ČRNI VRH;6;11;50101;Črni vrh1
671;529;1596;VITOVLJE;36;15;50095;Vitovlje3
672;66;4814;ZAPLANA - DEL;9;7;4814;ZAPLANA - DEL
673;252;6694;VELIKI GABER;17;15;6694;VELIKI GABER
674;57;0; ;6;10;50709;SARSKO
675;191;5077;VELIKA LOKA;13;15;5077;VELIKA LOKA
676;238;5070;ŽALNA;10;24;5070;ŽALNA
677;71;1596;VITOVLJE;5;14;50096;Vitovlje4
678;426;5190;IŠKA VAS;30;14;5190;IŠKA VAS
679;65;5186;DOBRAVICA;7;9;5186;DOBRAVICA
680;52;5060;ŽALNA;5;10;5060;ŽALNA
681;138;5031;MALO MLAČEVO;10;14;5031;MALO MLAČEVO
682;1922;6512;VRHPOLJE PRI ŠENTVIDU;59;33;6512;VRHPOLJE PRI ŠENTVIDU
683;99;6636;RADOHOVA VAS;8;12;6636;RADOHOVA VAS
684;56;0; ;7;8;50710;STARA GORA
685;132;5193;SMRJENE;8;16;5193;SMRJENE
686;69;5039;VELIKO MLAČEVO;2;34;5039;VELIKO MLAČEVO
687;145;6719;ŠENTLOVRENC;16;9;6719;ŠENTLOVRENC
688;56;4818;ZAPLANA - DEL;5;11;50199;Zaplana-del1
689;102;5107;VINO;8;13;5107;VINO
690;74;6689;MALI GABER;7;11;6689;MALI GABER
691;82;5112;BIČJE;6;14;5112;BIČJE
692;86;5114;PECE;5;17;5114;PECE
693;352;5045;VELIKO MLAČEVO;23;15;5045;VELIKO MLAČEVO
694;72;4871;DOL PRI BOROVNICI;2;36;4871;DOL PRI BOROVNICI
695;121;5207;KOT;7;17;5207;KOT
696;76;20481;KRIŠKA VAS;4;19;20481;KRIŠKA VAS
697;64;6581;GLOGOVICA;6;11;6581;GLOGOVICA
698;80;6701;ŽUBINA;7;11;6701;ŽUBINA
699;1133;1515;KROMBERK;50;23;50084;Kromberk1
700;53;0; ;5;11;50711;Smrjene1
701;67;6474;ZGORNJA DRAGA;6;11;6474;ZGORNJA DRAGA
702;65;1596;VITOVLJE;5;13;50097;Vitovlje5
703;58;0; ;1;58;50712;Veliko Malčevo1
704;113;5046;SPODNJE BLATO;10;11;5046;SPODNJE BLATO
705;129;6775;ZIDANI MOST;7;18;6775;ZIDANI MOST
706;117;16467;PREVALJE POD KRIMOM;12;10;16467;PREVALJE POD KRIMOM
707;50;5194;DRENIK;3;17;5194;DRENIK
708;1033;6580;ŠENTVID PRI STIČNI;68;15;6580;ŠENTVID PRI STIČNI
709;73;6520;STIČNA;4;18;6520;STIČNA
710;137;5167;TOMIŠELJ;11;12;5167;TOMIŠELJ
711;253;5168;VRBLJENE;9;28;5168;VRBLJENE
712;757;5212;PIJAVA GORICA;41;18;5212;PIJAVA GORICA
713;7640;5025;GROSUPLJE;185;41;5025;GROSUPLJE
714;1019;6519;VIR PRI STIČNI;66;15;6519;VIR PRI STIČNI
715;337;1596;VITOVLJE;20;17;50098;Vitovlje6
716;9147;4823;VRHNIKA;230;40;4823;VRHNIKA
717;635;4823;VRHNIKA;35;18;50200;Vrhnika1
718;53;5087;GROSUPLJE;4;13;5087;GROSUPLJE
719;896;6434;VIŠNJA GORA;52;17;6434;VIŠNJA GORA
720;64;6717;DOLGA NJIVA PRI ŠENTLOVREN.;6;11;6717;DOLGA NJIVA PRI ŠENTLOVREN.
721;1165;5148;PREVALJE POD KRIMOM;84;14;5148;PREVALJE POD KRIMOM
722;477;1848;GODOVIČ;40;12;1848;GODOVIČ
723;137;5042;SPODNJE BLATO;12;11;5042;SPODNJE BLATO
724;2127;5208;IG;86;25;5208;IG
725;111;6598;ŠENTVID PRI STIČNI;5;22;6598;ŠENTVID PRI STIČNI
726;189;4818;ZAPLANA - DEL;20;9;4818;ZAPLANA - DEL
727;77;5209;GORENJE BLATO;7;11;5209;GORENJE BLATO
728;148;6613;VELIKE ČEŠNJICE;10;15;6613;VELIKE ČEŠNJICE
729;17024;1515;KROMBERK;301;57;1515;KROMBERK
730;275;4823;VRHNIKA;22;12;50201;Vrhnika2
731;100;6475;VELIKA DOBRAVA;7;14;6475;VELIKA DOBRAVA
732;54;0; ;2;27;50713;PETKOVEC
733;120;5206;STAJE;6;20;5206;STAJE
734;132;6427;SPODNJE BREZOVO;7;19;6427;SPODNJE BREZOVO
735;51;6519;VIR PRI STIČNI;3;17;50274;Vir pri Stični1
736;126;5210;GORENJE BLATO;10;13;5210;GORENJE BLATO
737;56;5149;PREVALJE POD KRIMOM;4;14;5149;PREVALJE POD KRIMOM
738;61;6519;VIR PRI STIČNI;3;20;50275;Vir pri Stični2
739;68;1911;ZAPLANA - DEL;9;8;1911;ZAPLANA - DEL
740;56;5150;PREVALJE POD KRIMOM;3;19;50215;Prevalje pod Krimom1
741;167;5128;SELA PRI ŠMARJU;9;19;5128;SELA PRI ŠMARJU
742;313;5162;MATENA;20;16;5162;MATENA
743;76;1612;LOKE;7;11;1612;LOKE
744;213;4876;BLATNA BREZOVICA;11;19;4876;BLATNA BREZOVICA
745;138;16387;GUMNIŠČE;11;13;16387;GUMNIŠČE
746;62;6438;DEDNI DOL;5;12;6438;DEDNI DOL
747;162;6545;MEKINJE NAD STIČNO;15;11;6545;MEKINJE NAD STIČNO
748;1240;5155;PODPEČ;79;16;5155;PODPEČ
749;80;5057;PEČ;6;13;5057;PEČ
750;82;6761;ŠKOVEC;7;12;6761;ŠKOVEC
751;327;1554;LOKE;24;14;1554;LOKE
752;51;1847;GODOVIČ;7;7;1847;GODOVIČ
753;4816;16389;LAVRICA;224;22;50571;ŠMARJE-SAP
754;397;16388;ZALOG PRI ŠKOFLJICI;26;15;16388;ZALOG PRI ŠKOFLJICI
755;165;5166;TOMIŠELJ;8;21;5166;TOMIŠELJ
756;255;5129;ŠMARJE-SAP;13;20;5129;ŠMARJE-SAP
757;53;5150;PREVALJE POD KRIMOM;4;13;5150;PREVALJE POD KRIMOM
758;195;5163;IŠKA LOKA;14;14;50216;Iška loka1
759;78;6601;VELIKE ČEŠNJICE;9;9;6601;VELIKE ČEŠNJICE
760;248;1620;TRNOVO;23;11;1620;TRNOVO
761;2109;16469;VNANJE GORICE;107;20;50585;Vnanje gorice1
762;877;4886;BEVKE;55;16;4886;BEVKE
763;66;1537;KROMBERK;6;11;1537;KROMBERK
764;87;5133;GROSUPLJE;8;11;5133;GROSUPLJE
765;91;5165;TOMIŠELJ;8;11;5165;TOMIŠELJ
766;228;5163;IŠKA LOKA;18;13;5163;IŠKA LOKA
767;67;5119;HRASTJE PRI GROSUPLJEM;5;13;5119;HRASTJE PRI GROSUPLJEM
768;75;5130;PARADIŠČE;9;8;5130;PARADIŠČE
769;86;5034;VELIKA STARA VAS;7;12;5034;VELIKA STARA VAS
770;139;0; ;7;20;50714;Polica1
771;235;4874;SINJA GORICA;15;16;4874;SINJA GORICA
772;514;4823;VRHNIKA;29;18;50202;Vrhnika3
773;64;6631;TEMENICA;7;9;6631;TEMENICA
774;54;0; ;7;8;50715;ZAPLANA
775;88;0; ;5;18;50716;Grosuplje1
776;415;5068;POLICA;26;16;5068;POLICA
777;63;1524;KROMBERK;6;10;1524;KROMBERK
778;72;1614;RAVNICA;5;14;50099;Ravnica1
779;119;5038;VELIKA STARA VAS;8;15;5038;VELIKA STARA VAS
780;54;7261;SEVNO;6;9;7261;SEVNO
781;67;6452;LESKOVEC;4;17;6452;LESKOVEC
782;105;6531;METNAJ;10;10;6531;METNAJ
783;94;4876;BLATNA BREZOVICA;4;24;50206;Blatna Brezovica1
784;87;5134;ZGORNJA SLIVNICA;6;14;5134;ZGORNJA SLIVNICA
785;71;5127;PODGORICA PRI ŠMARJU;5;14;5127;PODGORICA PRI ŠMARJU
786;54;2084;GORNJE CEROVO;7;8;50107;Gornje Cerovo1
787;222;2049;VIPOLŽE;16;14;2049;VIPOLŽE
788;182;4874;SINJA GORICA;10;18;50205;Sinja gorica1
789;451;1962;ROVTE;38;12;1962;ROVTE
790;149;5215;LAVRICA;8;19;5215;LAVRICA
791;96;3624;MALI LIPOGLAV;9;11;3624;MALI LIPOGLAV
792;73;2066;DOLNJE CEROVO;5;15;2066;DOLNJE CEROVO
793;73;1614;RAVNICA;7;10;1614;RAVNICA
794;647;3621;LJUBLJANA;18;36;3621;LJUBLJANA
795;99;5066;POLICA;10;10;5066;POLICA
796;116;2084;GORNJE CEROVO;9;13;2084;GORNJE CEROVO
797;174;4838;VELIKA LIGOJNA;13;13;4838;VELIKA LIGOJNA
798;118;4851;PODLIPA;9;13;4851;PODLIPA
799;57;1851;GORE;7;8;1851;GORE
800;234;4840;VELIKA LIGOJNA;13;18;4840;VELIKA LIGOJNA
801;686;4879;LESNO BRDO - DEL;35;20;4879;LESNO BRDO - DEL
802;208;2031;PLEŠIVO;14;15;2031;PLEŠIVO
803;60;5037;VELIKA STARA VAS;7;9;5037;VELIKA STARA VAS
804;93;7335;MORAVČE PRI GABROVKI;10;9;7335;MORAVČE PRI GABROVKI
805;64;2059;KOZANA;8;8;2059;KOZANA
806;72;1945;ZAVRATEC;8;9;1945;ZAVRATEC
807;98;5216;LAVRICA;5;20;5216;LAVRICA
808;5266;1827;IDRIJA;138;38;1827;IDRIJA
809;61;3567;PANCE;5;12;3567;PANCE
810;95;2014;PLEŠIVO;9;11;2014;PLEŠIVO
811;52;4844;VELIKA LIGOJNA;5;10;4844;VELIKA LIGOJNA
812;50;0; ;5;10;50717;Podlipa1
813;2057;16389;LAVRICA;80;26;16389;LAVRICA
814;56;5204;DOLE PRI ŠKOFLJICI;6;9;5204;DOLE PRI ŠKOFLJICI
815;50;5056;DOLENJA VAS PRI POLICI;6;8;5056;DOLENJA VAS PRI POLICI
816;51;1543;GRGAR;4;13;1543;GRGAR
817;4657;16469;VNANJE GORICE;213;22;16469;VNANJE GORICE
818;813;4887;LOG PRI BREZOVICI;42;19;50209;Log pri Brezovici1
819;118;5151;PODPLEŠIVICA;7;17;5151;PODPLEŠIVICA
820;137;5217;LAVRICA;12;11;5217;LAVRICA
821;255;3617;ČRNA VAS;20;13;50138;Črna vas1
822;55;5053;GORENJA VAS PRI POLICI;5;11;5053;GORENJA VAS PRI POLICI
823;197;2067;KOZANA;14;14;2067;KOZANA
824;79;2099;SNEŽATNO;10;8;50108;Snežatno1
825;117;5219;ORLE;9;13;5219;ORLE
826;133;4828;ŽAŽAR;9;15;4828;ŽAŽAR
827;66;16389;LAVRICA;4;16;50572;Lavrica1
828;130;2047;DOBROVO;10;13;50105;Dobrovo1
829;486;1535;GRGAR;30;16;1535;GRGAR
830;104;1535;GRGAR;10;10;50087;Grgar1
831;240;4879;LESNO BRDO - DEL;15;16;50207;Lesno Brdo - del1
832;142;4836;SMREČJE;11;13;4836;SMREČJE
833;78;4836;SMREČJE;7;11;50203;Smrečje1
834;126;2016;FOJANA;9;14;2016;FOJANA
835;284;2047;DOBROVO;17;17;2047;DOBROVO
836;87;4879;LESNO BRDO - DEL;6;14;50208;Lesno Brdo - del2
837;96;3621;LJUBLJANA;10;10;50139;Ljubljana1
838;66;2099;SNEŽATNO;8;8;50109;Snežatno2
839;81;3627;ŠENTPAVEL;8;10;3627;ŠENTPAVEL
840;286;2099;SNEŽATNO;21;14;2099;SNEŽATNO
841;156;5169;VNANJE GORICE;9;17;5169;VNANJE GORICE
842;530;3617;ČRNA VAS;29;18;3617;ČRNA VAS
843;858;4887;LOG PRI BREZOVICI;48;18;4887;LOG PRI BREZOVICI
844;1553;16468;DRAGOMER;60;26;16468;DRAGOMER
845;61;4887;LOG PRI BREZOVICI;4;15;50210;Log pri Brezovici2
846;88;2050;ZALI BREG;10;9;2050;ZALI BREG
847;124;2039;DRNOVK;10;12;2039;DRNOVK
848;128;2073;ŠMARTNO;9;14;2073;ŠMARTNO
849;103;3610;MALO TREBELJEVO;9;11;3610;MALO TREBELJEVO
850;102986;16481;LJUBLJANA;1492;69;16481;LJUBLJANA
851;278;3641;LJUBLJANA;8;35;3641;LJUBLJANA
852;63;3608;VELIKO TREBELJEVO;4;16;3608;VELIKO TREBELJEVO
853;66;5219;ORLE;4;16;50220;Orle1
854;54;0; ;3;18;50718;Podmolnik2
855;83;4806;LESNO BRDO;7;12;4806;LESNO BRDO
856;151;3615;PODLIPOGLAV;11;14;3615;PODLIPOGLAV
857;122;7140;VINTARJEVEC;12;10;7140;VINTARJEVEC
858;1149;4918;HORJUL;55;21;4918;HORJUL
859;97;7218;DVOR;10;10;7218;DVOR
860;480;3670;LJUBLJANA;9;53;3670;LJUBLJANA
861;212;3668;PODMOLNIK;19;11;3668;PODMOLNIK
862;138;3614;PODMOLNIK;7;20;3614;PODMOLNIK
863;318;4925;VRZDENEC;21;15;4925;VRZDENEC
864;123;2073;ŠMARTNO;8;15;50106;Šmartno1
865;110;2089;GONJAČE;8;14;2089;GONJAČE
866;505;16468;DRAGOMER;30;17;50584;Dragomer1
867;114;2055;VEDRIJAN;5;23;2055;VEDRIJAN
868;103;2051;VIŠNJEVIK;7;15;2051;VIŠNJEVIK
869;69;2017;HRUŠEVLJE;5;14;2017;HRUŠEVLJE
870;193;4968;PODOLNICA;14;14;4968;PODOLNICA
871;2163;16480;LJUBLJANA;107;20;16480;LJUBLJANA
872;54;3668;PODMOLNIK;3;18;50140;Podmolnik1
873;78;3691;ČEŠNJICA;5;16;3691;ČEŠNJICA
874;149;4921;LJUBGOJNA;10;15;4921;LJUBGOJNA
875;98;1983;SPODNJA IDRIJA;5;20;1983;SPODNJA IDRIJA
876;175;4971;ZAKLANEC;13;13;4971;ZAKLANEC
877;361;0; ;4;90;50719;Ljubljana2
878;7518;16481;LJUBLJANA;208;36;50589;Ljubljana2
879;1687;16488;SADINJA VAS;66;26;16488;SADINJA VAS
880;195;7187;DVOR;14;14;7187;DVOR
881;197;4966;BREZJE PRI DOBROVI;13;15;4966;BREZJE PRI DOBROVI
882;136;16481;LJUBLJANA;7;19;50590;Ljubljana3
883;130;3594;VOLAVLJE;15;9;3594;VOLAVLJE
884;61;4975;BREZJE PRI DOBROVI;7;9;4975;BREZJE PRI DOBROVI
885;74;2095;VRHOVLJE PRI KOJSKEM;7;11;2095;VRHOVLJE PRI KOJSKEM
886;207;3669;LJUBLJANA;15;14;3669;LJUBLJANA
887;186;4911;ŠENTJOŠT NAD HORJULOM;15;12;4911;ŠENTJOŠT NAD HORJULOM
888;50;0; ;4;12;50720;Dobrova3
889;142;7232;CEROVICA;7;20;7232;CEROVICA
890;495;16479;LJUBLJANA;8;62;50588;Ljubljana1
891;99;7214;SELŠEK;9;11;7214;SELŠEK
